Timestamp,Open,High,Low,Close,VWAP,Volume,Count,Crypto,Volatility,Price_Change,RSI,MA_7,MA_14,Close_Lag_1,Close_Lag_2,Close_Lag_3,Rolling_Std_7,Rolling_Std_14,EMA_7,EMA_14,MACD,Day_of_Week,Month,Week_of_Year
2023-03-08,22194.8,22267.9,21600.0,21699.1,21970.0,2475.22437,28049,Bitcoin,667.9,-497.8,23.28068796,22414.77143,22930.99286,22196.9,22409.4,22426.9,528.1724362184735,676.0845218715524,22379.15719012916,22789.06830023958,-409.9111101,2,3,10
2023-03-09,21696.5,21819.0,20042.3,20363.6,21055.3,5826.279918,45307,Bitcoin,1776.7,-1335.5,17.6618354,21971.5,22675.36429,21699.1,22196.9,22409.4,752.7218454825635,902.8114971551952,21875.267892596872,22465.672526874307,-590.4046343,3,3,10
2023-03-10,20363.7,20364.0,19549.9,20224.7,19979.6,8017.548035,51367,Bitcoin,814.1,-138.9,19.84889412,21667.01429,22463.28571,20363.6,21699.1,22196.9,970.7345404873828,1099.0621581478135,21462.62591944765,22166.876189957733,-704.2502705,4,3,10
2023-03-11,20224.7,20879.0,19888.0,20616.4,20391.4,9219.865369,78209,Bitcoin,991.0,391.7,25.8843994,21419.57143,22281.07857,20224.7,20363.6,21699.1,988.6628271126104,1181.711525502522,21251.069439585743,21960.146031296703,-709.0765917,5,3,10
2023-03-12,20619.7,22299.9,20440.3,22157.5,21235.1,7395.001226,60425,Bitcoin,1859.6,1541.1,39.06386022,21381.08571,22180.57857,20616.4,20224.7,20363.6,947.293054671354,1122.5124732413535,21477.677079689307,21986.459893790478,-508.7828141,6,3,10
2023-03-13,22165.1,24599.0,21867.8,24208.3,23338.4,13456.22909,102910,Bitcoin,2731.2,2050.8,54.24258632,21638.07143,22231.57143,22157.5,20616.4,20224.7,1405.7977293032934,1200.306657245795,22160.33280976698,22282.70524128508,-122.3724315,0,3,11
2023-03-14,24214.2,26526.0,24051.0,24753.4,25190.4,12908.38729,101638,Bitcoin,2475.0,545.1,59.42261614,22003.28571,22347.3,24208.3,22157.5,20616.4,1840.1501727020132,1361.242383887715,22808.59960732523,22612.131209113737,196.4683982114948,1,3,11
2023-03-15,24753.4,25300.0,23913.3,24372.6,24651.9,7630.694366,66294,Bitcoin,1386.7,-380.8,54.35144222,22385.21429,22399.99286,24753.4,24208.3,22157.5,2033.7547848159847,1427.5801356810796,23199.59970549392,22846.860381231905,352.73932426201645,2,3,11
2023-03-16,24374.8,25213.0,24210.8,25053.7,24823.1,6041.060209,51392,Bitcoin,1002.2,681.1,58.82837182,23055.22857,22513.36429,24372.6,24753.4,24208.3,2029.302377431128,1574.278505,23663.12477912044,23141.10566373432,522.0191153861233,3,3,11
2023-03-17,25053.7,27839.2,24947.7,27447.7,26527.2,11265.19167,86931,Bitcoin,2891.5,2394.0,74.78194845,24087.08571,22877.05,25053.7,24372.6,24753.4,2180.8720713119747,2051.074413663388,24609.26858434033,23715.318241903075,893.9503424,4,3,11
2023-03-18,27451.7,27795.0,26606.0,26964.6,27323.7,7452.655705,62017,Bitcoin,1189.0,-483.1,71.47362839,24993.97143,23206.77143,27447.7,25053.7,24372.6,1780.194520938924,2313.779027887084,25198.10143825525,24148.55580964933,1049.545628605916,5,3,11
2023-03-19,26967.3,28450.0,26890.1,28049.9,27761.0,7280.96204,65337,Bitcoin,1559.9,1085.3,73.917075,25835.74286,23608.41429,26964.6,27447.7,25053.7,1599.3556253036686,2633.8873172138938,25911.05107869143,24668.735035029425,1242.3160436620092,6,3,11
2023-03-20,28055.7,28590.6,27222.0,27773.0,27928.1,9062.721384,69224,Bitcoin,1368.6,-276.9,72.3211759,26344.98571,23991.52857,28049.9,26964.6,27447.7,1561.8753401264937,2828.9299190353167,26376.53830901857,25082.637030358837,1293.9012786597375,0,3,12
2023-03-21,27770.0,28473.5,27341.0,28154.1,28003.1,6103.635688,55096,Bitcoin,1132.5,381.1,74.44842078,26830.8,24417.04286,27773.0,28049.9,26964.6,1512.4135369225835,2982.10578430598,26820.92873176393,25492.165426310992,1328.7633054529397,1,3,12
2023-03-22,28158.2,28879.9,26623.8,27300.0,27974.5,10242.57325,79570,Bitcoin,2256.1,-854.1,72.33302763,27249.0,24817.10714,28154.1,27773.0,28049.9,1054.9511015524265,2965.0777946634994,26940.696548822947,25733.210036136195,1207.4865126867517,2,3,12
2023-03-23,27300.1,28798.9,27172.6,28321.4,28029.5,7731.155023,63211,Bitcoin,1626.3,1021.4,82.54617436,27715.81429,25385.52143,27300.0,28154.1,27773.0,497.1286869901842,2804.048414258473,27285.87241161721,26078.30203131804,1207.5703802991702,3,3,12
2023-03-24,28321.3,28399.7,27007.7,27491.0,27887.3,6589.156827,58245,Bitcoin,1392.0,-830.4,78.1271048,27722.0,25904.54286,28321.4,27300.0,28154.1,493.4926443220944,2421.737050044946,27337.154308712907,26266.66176047564,1070.492548237271,4,3,12
2023-03-25,27491.1,27829.7,27163.9,27490.5,27501.1,2779.623121,30314,Bitcoin,665.8,-0.5,77.43998339,27797.12857,26395.55,27491.0,28321.4,27300.0,387.6504685,1909.855157516471,27375.49073153468,26429.84019241222,945.6505391,5,3,12
2023-03-26,27489.9,28240.4,27438.1,28000.0,27818.9,2964.881617,30180,Bitcoin,802.3,509.5,75.41521302,27790.0,26812.87143,27490.5,27491.0,28321.4,382.6541127441502,1508.771761007324,27531.61804865101,26639.194833423924,892.4232152270852,6,3,12
2023-03-27,27998.3,28038.0,26491.9,27134.5,27249.6,5730.75642,46620,Bitcoin,1546.1,-865.5,64.19272854,27698.78571,27021.88571,28000.0,27490.5,27491.0,456.3799492695212,1309.7602234214842,27432.338536488256,26705.235522300736,727.1030141875199,0,3,13
2023-03-28,27132.6,27521.4,26600.0,27267.6,27040.8,3939.13159,46045,Bitcoin,921.4,133.1,62.70208552,27572.14286,27201.47143,27134.5,28000.0,27490.5,431.2843372113377,1135.5773735983494,27391.15390236619,26780.21745266064,610.9364497055503,1,3,13
2023-03-29,27267.5,28629.4,27258.4,28358.2,28163.6,5927.021481,55683,Bitcoin,1371.0,1090.6,68.78830162,27723.31429,27486.15714,27267.6,27134.5,28000.0,499.9819278,830.4230466957607,27632.91542677464,26990.615125639222,642.3003011354194,2,3,13
