Timestamp,Open,High,Low,Close,VWAP,Volume,Count,Crypto
24-08-2023,0.268085,0.271335,0.262291,0.265783,0.265952,2072025.184,1385,Cardano
25-08-2023,0.265633,0.270339,0.259219,0.261021,0.265003,3345962.496,1987,Cardano
26-08-2023,0.260964,0.261646,0.257996,0.260924,0.2598,669456.6698,770,Cardano
27-08-2023,0.260899,0.265004,0.26014,0.263343,0.262982,1175740.303,1003,Cardano
28-08-2023,0.263254,0.267793,0.257879,0.267473,0.263734,4818041.995,1708,Cardano
29-08-2023,0.267495,0.279631,0.2602,0.27241,0.270971,7205533.244,3088,Cardano
30-08-2023,0.272663,0.272858,0.260816,0.265544,0.264401,5681234.219,2081,Cardano
31-08-2023,0.265474,0.266409,0.25,0.255379,0.258551,9469847.446,3283,Cardano
01-09-2023,0.255284,0.258594,0.25157,0.255344,0.255245,5578441.236,2274,Cardano
02-09-2023,0.254807,0.257093,0.253789,0.256217,0.255459,770858.4469,902,Cardano
03-09-2023,0.255931,0.256769,0.253254,0.255908,0.255099,1379892.106,1130,Cardano
04-09-2023,0.255999,0.259632,0.253466,0.256,0.255958,3042766.218,1436,Cardano
05-09-2023,0.256037,0.258509,0.25397,0.257575,0.2564,4849198.752,1557,Cardano
06-09-2023,0.257574,0.260925,0.252381,0.257671,0.257435,2759872.456,1497,Cardano
07-09-2023,0.257756,0.259156,0.253226,0.25778,0.255776,2827480.336,1856,Cardano
08-09-2023,0.257787,0.259364,0.252685,0.254309,0.25597,2392516.163,1105,Cardano
09-09-2023,0.254269,0.255573,0.253185,0.253332,0.25432,753882.0636,766,Cardano
10-09-2023,0.253318,0.253318,0.243804,0.249044,0.248777,7613158.532,2927,Cardano
11-09-2023,0.249157,0.249409,0.236515,0.241926,0.241919,7542056.698,3266,Cardano
12-09-2023,0.241926,0.252193,0.240802,0.245473,0.248285,3215521.11,1755,Cardano
13-09-2023,0.245473,0.250914,0.243677,0.248828,0.248124,4161357.25,1534,Cardano
14-09-2023,0.248764,0.252452,0.246708,0.251269,0.250559,3578729.225,1456,Cardano
15-09-2023,0.251296,0.254799,0.24517,0.25056,0.248729,2984819.831,1649,Cardano
16-09-2023,0.250788,0.253891,0.248628,0.250455,0.250923,1031776.792,929,Cardano
17-09-2023,0.250152,0.25105,0.244544,0.24727,0.248509,1523224.678,1170,Cardano
18-09-2023,0.246912,0.256024,0.244449,0.251638,0.253509,3884049.961,2248,Cardano
19-09-2023,0.251727,0.257673,0.250902,0.254875,0.254975,4100970.946,1388,Cardano
20-09-2023,0.254756,0.256426,0.250348,0.251728,0.252906,3821854.432,1651,Cardano
21-09-2023,0.251559,0.253083,0.244223,0.24499,0.247857,5690820.873,1871,Cardano
22-09-2023,0.244915,0.246391,0.242751,0.244869,0.244856,1722529.13,1267,Cardano
23-09-2023,0.24504,0.24672,0.243858,0.246212,0.245219,2073617.566,1028,Cardano
24-09-2023,0.246284,0.246284,0.241818,0.24297,0.24468,1085968.761,957,Cardano
25-09-2023,0.242656,0.245972,0.240743,0.245972,0.244624,1675924.185,1164,Cardano
26-09-2023,0.245893,0.247644,0.243255,0.245252,0.245408,2507307.61,1282,Cardano
27-09-2023,0.245173,0.248,0.242695,0.24473,0.244846,2936935.246,1592,Cardano
28-09-2023,0.24448,0.250912,0.243135,0.248947,0.247342,9634463.446,2423,Cardano
29-09-2023,0.249132,0.255669,0.247742,0.249516,0.251116,4951611.406,2150,Cardano
30-09-2023,0.24973,0.254703,0.248875,0.253971,0.25174,3198096.573,1320,Cardano
01-10-2023,0.253971,0.2681,0.253888,0.266208,0.261849,8545201.371,3287,Cardano
02-10-2023,0.266211,0.274166,0.257646,0.259715,0.26529,14043834.36822187,4745,Cardano
03-10-2023,0.259134,0.264321,0.2575,0.261098,0.261531,4508098.993,1778,Cardano
04-10-2023,0.260876,0.261134,0.2526,0.259033,0.256469,2941163.678,1582,Cardano
05-10-2023,0.258931,0.263842,0.256707,0.2602,0.260071,2035278.834,1271,Cardano
06-10-2023,0.260576,0.266891,0.260576,0.264901,0.263874,2772237.254,1280,Cardano
07-10-2023,0.264735,0.265575,0.256861,0.258969,0.259916,4237262.329,1565,Cardano
08-10-2023,0.25842,0.259235,0.255526,0.25663,0.25721,2082871.504,1048,Cardano
09-10-2023,0.25639,0.259,0.24866,0.251333,0.252243,6494800.907,2604,Cardano
10-10-2023,0.251318,0.253337,0.246855,0.24911,0.249227,2570176.642,1913,Cardano
11-10-2023,0.24911,0.249428,0.245,0.247794,0.247271,5667986.224,2108,Cardano
12-10-2023,0.247794,0.248032,0.242,0.245774,0.24495,4574231.781,1602,Cardano
13-10-2023,0.245929,0.249553,0.245029,0.245907,0.246833,1116077.573,1086,Cardano
14-10-2023,0.246039,0.247793,0.245094,0.247053,0.246609,895522.1478,754,Cardano
15-10-2023,0.247053,0.248403,0.245325,0.247417,0.247018,1147469.217,860,Cardano
16-10-2023,0.247399,0.259711,0.247275,0.25149,0.252489,6032177.573,2459,Cardano
17-10-2023,0.25149,0.252019,0.244994,0.246521,0.248747,4350978.063,1440,Cardano
18-10-2023,0.246526,0.248371,0.2424,0.243026,0.245069,2045405.885,1191,Cardano
19-10-2023,0.243,0.247,0.239277,0.247,0.242895,2413130.109,1649,Cardano
20-10-2023,0.247,0.25327,0.245649,0.251367,0.249833,7484601.989,2300,Cardano
21-10-2023,0.251373,0.262722,0.249811,0.258681,0.257846,6225436.879,2213,Cardano
22-10-2023,0.258611,0.264204,0.255285,0.264098,0.260244,6100294.921,1808,Cardano
23-10-2023,0.264204,0.28109,0.261754,0.280852,0.270701,11408191.23749785,4377,Cardano
24-10-2023,0.281184,0.293829,0.273634,0.278865,0.282197,15578145.21261265,5957,Cardano
25-10-2023,0.279198,0.289814,0.276268,0.280745,0.283895,8203831.636,3346,Cardano
26-10-2023,0.280746,0.29747,0.280314,0.287206,0.289971,18550621.95570655,6616,Cardano
27-10-2023,0.287207,0.293083,0.280796,0.289687,0.288904,4574716.929,2451,Cardano
28-10-2023,0.289395,0.297441,0.289018,0.291041,0.293276,3308365.131,1977,Cardano
29-10-2023,0.291045,0.298681,0.2883,0.295457,0.296171,6868860.723,2128,Cardano
30-10-2023,0.295577,0.303442,0.29207,0.302559,0.299824,9739811.501,3552,Cardano
31-10-2023,0.303122,0.304915,0.284793,0.293253,0.295716,8286345.897,4007,Cardano
01-11-2023,0.293114,0.308777,0.28452,0.307164,0.29541,10030767.31,4924,Cardano
02-11-2023,0.307605,0.3295,0.2988,0.323036,0.31412,26816077.44031577,10040,Cardano
03-11-2023,0.323485,0.32942,0.311761,0.329082,0.319364,37581955.88908031,8613,Cardano
04-11-2023,0.3295,0.330551,0.321445,0.328197,0.326504,4340205.503,2981,Cardano
05-11-2023,0.32866,0.35,0.326355,0.341821,0.34107,13927000.51904227,6212,Cardano
06-11-2023,0.342607,0.375589,0.338067,0.362511,0.356601,18364462.15106309,8844,Cardano
07-11-2023,0.362544,0.365404,0.334,0.35137,0.34919,18602939.96944429,8393,Cardano
08-11-2023,0.351289,0.361576,0.349176,0.357941,0.356,7686725.578,4634,Cardano
09-11-2023,0.357978,0.386732,0.345583,0.3686,0.368767,23049725.63,11102,Cardano
10-11-2023,0.368781,0.388373,0.363098,0.385834,0.373525,27220540.77050942,8692,Cardano
11-11-2023,0.386535,0.39503,0.369552,0.384472,0.383074,21823772.01182955,8275,Cardano
12-11-2023,0.384235,0.391249,0.3711,0.38333,0.382086,10911777.62570763,4718,Cardano
13-11-2023,0.383426,0.388908,0.353458,0.356846,0.369858,16976857.12737169,6952,Cardano
14-11-2023,0.356693,0.371645,0.3415,0.357933,0.356876,18299945.45114718,7069,Cardano
15-11-2023,0.357774,0.379699,0.353673,0.378953,0.36764,10619038.07806018,5269,Cardano
16-11-2023,0.3793,0.409074,0.359044,0.370756,0.383902,44042067.51382868,13846,Cardano
17-11-2023,0.37075,0.377,0.353192,0.367174,0.367746,17626396.66920795,6106,Cardano
18-11-2023,0.366971,0.3779,0.349422,0.37752,0.366338,12174191.37522391,4838,Cardano
19-11-2023,0.37793,0.384716,0.368844,0.384204,0.379293,7976737.41,4189,Cardano
20-11-2023,0.384302,0.4025,0.3785,0.380441,0.390826,44505732.84,9814,Cardano
21-11-2023,0.380583,0.390023,0.355372,0.356778,0.374853,18311485.72,7258,Cardano
22-11-2023,0.356586,0.387698,0.355634,0.380437,0.37418,16165818.84162082,5077,Cardano
23-11-2023,0.380606,0.387295,0.376105,0.387111,0.382084,12505166.5,4416,Cardano
24-11-2023,0.38729,0.397654,0.383921,0.385892,0.390339,11961445.74899996,5095,Cardano
25-11-2023,0.38617,0.3959,0.385042,0.394383,0.391809,5400382.564,2386,Cardano
26-11-2023,0.394465,0.3959,0.379,0.387957,0.388565,7772186.706,3946,Cardano
27-11-2023,0.387732,0.392078,0.370915,0.378089,0.377419,5686864.507,3199,Cardano
28-11-2023,0.37763,0.388476,0.369322,0.385558,0.378781,9355047.858,3695,Cardano
29-11-2023,0.385611,0.389125,0.377874,0.381429,0.383577,11307996.46350543,3133,Cardano
30-11-2023,0.381829,0.382597,0.3715,0.37587,0.375783,9159176.142,3061,Cardano
01-12-2023,0.375871,0.385699,0.3739,0.383915,0.382049,13810366.80291688,3635,Cardano
02-12-2023,0.384314,0.398142,0.382913,0.398001,0.39038,9084349.298,3926,Cardano
03-12-2023,0.398,0.403097,0.387719,0.394822,0.395811,6567681.746,4120,Cardano
04-12-2023,0.395045,0.415,0.393099,0.406847,0.4027,28101492.60293325,10110,Cardano
05-12-2023,0.406928,0.425881,0.3971,0.425799,0.414299,17510962.76563191,7512,Cardano
06-12-2023,0.425663,0.454997,0.41674,0.442386,0.435955,19391242.23780178,12147,Cardano
07-12-2023,0.44295,0.4594,0.431799,0.456155,0.446074,15171340.68,8003,Cardano
08-12-2023,0.456629,0.572986,0.452699,0.545402,0.527134,50452865.39737286,23106,Cardano
09-12-2023,0.546211,0.647402,0.544236,0.578779,0.601776,41707536.04,24683,Cardano
10-12-2023,0.579308,0.614487,0.57,0.594645,0.592968,17712942.13207218,10261,Cardano
11-12-2023,0.595181,0.598166,0.52,0.551241,0.550116,31899614.75,15237,Cardano
12-12-2023,0.551012,0.606759,0.551012,0.578306,0.577048,25713409.92312343,13331,Cardano
13-12-2023,0.578325,0.680274,0.542641,0.667149,0.616354,29677566.25753369,18233,Cardano
14-12-2023,0.667645,0.679488,0.612,0.644227,0.648637,18559581.78437298,12849,Cardano
15-12-2023,0.643653,0.653969,0.600073,0.600668,0.626499,14337631.75769079,8620,Cardano
16-12-2023,0.600206,0.624973,0.586996,0.607943,0.610685,8192492.222,5958,Cardano
17-12-2023,0.607943,0.617406,0.577075,0.580028,0.595454,7687222.59,5058,Cardano
18-12-2023,0.580323,0.602613,0.545,0.602613,0.569082,12392347.95206284,7222,Cardano
19-12-2023,0.602626,0.616684,0.566475,0.576609,0.596612,10262331.84,6219,Cardano
20-12-2023,0.576256,0.61,0.56889,0.589754,0.59254,9462590.103,6374,Cardano
21-12-2023,0.589089,0.639296,0.581761,0.635392,0.614112,14245951.72859852,8410,Cardano
22-12-2023,0.635866,0.651267,0.605444,0.623224,0.627531,13677221.86241873,8031,Cardano
23-12-2023,0.623111,0.623439,0.5971,0.612719,0.606402,7275230.446,5557,Cardano
24-12-2023,0.612611,0.628657,0.585,0.592198,0.611984,14546707.57,8834,Cardano
25-12-2023,0.59193,0.63506,0.59,0.624042,0.614885,9406729.218,6963,Cardano
26-12-2023,0.624859,0.627195,0.564014,0.608483,0.601521,18352387.35945681,9795,Cardano
27-12-2023,0.609201,0.643204,0.584146,0.633766,0.618496,15115476.93398754,10202,Cardano
28-12-2023,0.633162,0.676856,0.610346,0.616568,0.640644,20557333.80626674,13214,Cardano
29-12-2023,0.617424,0.625998,0.592,0.608525,0.61087,10046624.82229649,6669,Cardano
30-12-2023,0.608213,0.613434,0.5935,0.600758,0.606036,5432233.794,4443,Cardano
31-12-2023,0.601675,0.610262,0.580834,0.594148,0.59966,6123461.002,3615,Cardano
01-01-2024,0.593873,0.62353,0.590758,0.622753,0.60996,5442214.988,3381,Cardano
02-01-2024,0.623529,0.637184,0.602503,0.60486,0.62133,8599439.787,5453,Cardano
03-01-2024,0.605492,0.618626,0.520006,0.557302,0.566161,19259636.72284429,14826,Cardano
04-01-2024,0.557558,0.579461,0.549955,0.570307,0.568342,7250994.187,6638,Cardano
05-01-2024,0.570308,0.572754,0.5225,0.541905,0.53909,11338130.29597232,7775,Cardano
06-01-2024,0.541675,0.542908,0.507846,0.522999,0.521862,8904819.79,5038,Cardano
07-01-2024,0.522231,0.530324,0.488,0.493908,0.511174,6965508.869,5152,Cardano
08-01-2024,0.49441,0.544649,0.465,0.541686,0.505338,14961107.65856644,8292,Cardano
09-01-2024,0.541799,0.543551,0.496294,0.512112,0.517,7787029.82,5907,Cardano
10-01-2024,0.512351,0.5898,0.487311,0.565659,0.537311,16218363.69,9834,Cardano
11-01-2024,0.565839,0.618389,0.56064,0.582044,0.585256,18791790.32302053,11347,Cardano
12-01-2024,0.582388,0.588745,0.526876,0.548063,0.565652,10236913.11693296,7951,Cardano
13-01-2024,0.547784,0.553225,0.531101,0.548806,0.545626,4559601.933,3447,Cardano
14-01-2024,0.549,0.549647,0.523041,0.525259,0.540881,4928989.382,4732,Cardano
15-01-2024,0.5246,0.541343,0.521229,0.528198,0.532803,4621637.403,3372,Cardano
16-01-2024,0.527641,0.54796,0.525406,0.535682,0.538754,5098563.627,3509,Cardano
17-01-2024,0.536,0.539315,0.520554,0.527868,0.529921,4014728.44,3116,Cardano
18-01-2024,0.527869,0.527872,0.495859,0.501527,0.512359,8650583.418,4699,Cardano
19-01-2024,0.501811,0.504417,0.471395,0.504405,0.491032,10138686.77,5352,Cardano
20-01-2024,0.503828,0.51743,0.498184,0.515932,0.511207,3310583.263,1932,Cardano
21-01-2024,0.51593,0.519897,0.502199,0.502474,0.512752,6734241.259,2863,Cardano
22-01-2024,0.502387,0.505414,0.47605,0.477978,0.490939,7092530.221,4082,Cardano
23-01-2024,0.477844,0.485318,0.447821,0.477024,0.465541,8829756.27,4693,Cardano
24-01-2024,0.476357,0.48,0.463916,0.476545,0.471496,4422540.761,2469,Cardano
25-01-2024,0.476486,0.486109,0.458973,0.466357,0.472883,9247415.674,3331,Cardano
26-01-2024,0.466267,0.490225,0.463164,0.484743,0.479796,4490424.617,2904,Cardano
27-01-2024,0.485201,0.489712,0.475296,0.486396,0.485047,1447290.19,1624,Cardano
28-01-2024,0.486396,0.500922,0.483301,0.49,0.493225,4316497.116,2577,Cardano
29-01-2024,0.49,0.528297,0.484559,0.525973,0.506206,7407874.191,4405,Cardano
30-01-2024,0.525974,0.536398,0.512626,0.513896,0.524427,6243116.078,4281,Cardano
31-01-2024,0.513895,0.519729,0.493625,0.497061,0.505608,6780638.108,4697,Cardano
01-02-2024,0.497378,0.507952,0.485362,0.507449,0.494043,5907522.049,3644,Cardano
02-02-2024,0.507748,0.524045,0.503957,0.513857,0.513385,4762774.118,3226,Cardano
03-02-2024,0.514765,0.525591,0.511575,0.512126,0.519731,1649090.15,1863,Cardano
04-02-2024,0.512465,0.512465,0.493327,0.493327,0.504336,2504973.639,1929,Cardano
05-02-2024,0.493326,0.505351,0.486959,0.493562,0.496028,3578200.315,2883,Cardano
06-02-2024,0.493634,0.503594,0.4888,0.498133,0.495905,3067182.499,2276,Cardano
07-02-2024,0.498773,0.502095,0.471843,0.501957,0.483207,24658281.04088766,7774,Cardano
08-02-2024,0.502,0.535522,0.502,0.53,0.517625,19829684.09319435,9138,Cardano
09-02-2024,0.53,0.54898,0.528037,0.540925,0.538466,11467530.76461729,5911,Cardano
10-02-2024,0.540664,0.557712,0.528842,0.552025,0.544828,5189718.286,4191,Cardano
11-02-2024,0.552162,0.565203,0.535971,0.541712,0.555252,8073171.266,4666,Cardano
12-02-2024,0.541534,0.56551,0.531101,0.559793,0.551281,9632651.667,4944,Cardano
13-02-2024,0.559784,0.56438,0.53444,0.545086,0.550625,8312972.624,4657,Cardano
14-02-2024,0.544606,0.583009,0.540076,0.577466,0.568525,9516854.184,7064,Cardano
15-02-2024,0.577466,0.612236,0.5718,0.609472,0.596078,12620789.48012039,9305,Cardano
16-02-2024,0.609471,0.6137,0.582353,0.599285,0.597803,6741129.343,5335,Cardano
17-02-2024,0.599194,0.610585,0.568999,0.610004,0.587747,6875876.033,4794,Cardano
18-02-2024,0.609619,0.639,0.609619,0.619407,0.624592,11360446.03463952,6973,Cardano
19-02-2024,0.619408,0.638391,0.615378,0.630979,0.624105,7964884.27,5399,Cardano
20-02-2024,0.630467,0.6419,0.596531,0.622023,0.622221,12921055.10412784,8239,Cardano
21-02-2024,0.621675,0.623648,0.574999,0.598806,0.591581,7983212.473,6070,Cardano
22-02-2024,0.598799,0.607538,0.58057,0.585592,0.592572,7834345.409,4385,Cardano
23-02-2024,0.585735,0.595004,0.56857,0.582344,0.584731,6924221.152,4342,Cardano
24-02-2024,0.582927,0.59965,0.568549,0.59667,0.578736,10034183.46959688,4501,Cardano
25-02-2024,0.596671,0.600107,0.580525,0.591317,0.588416,4971115.403,3137,Cardano
26-02-2024,0.591189,0.622411,0.57315,0.619745,0.60609,8171336.204,5810,Cardano
27-02-2024,0.620188,0.631,0.608149,0.624298,0.621678,10654762.13380036,7047,Cardano
28-02-2024,0.624298,0.660784,0.598669,0.629582,0.629196,17831773.91400882,13304,Cardano
29-02-2024,0.629708,0.708477,0.62361,0.654968,0.675166,29057947.69855909,18870,Cardano
01-03-2024,0.654969,0.719999,0.654322,0.719818,0.685542,12802007.75746703,8996,Cardano
02-03-2024,0.7199,0.764052,0.717599,0.74145,0.743466,18970449.91087039,12515,Cardano
03-03-2024,0.741968,0.741999,0.69,0.728223,0.723384,7507919.89,6520,Cardano
04-03-2024,0.728191,0.799252,0.724488,0.770735,0.769228,22870030.40004353,16167,Cardano
05-03-2024,0.770735,0.782892,0.575483,0.694118,0.699231,33376765.81008484,23716,Cardano
06-03-2024,0.694607,0.756453,0.666171,0.735322,0.715512,16101741.14967615,10740,Cardano
07-03-2024,0.735448,0.75584,0.718823,0.744001,0.741044,8847931.374,7869,Cardano
08-03-2024,0.745348,0.755765,0.69815,0.723024,0.728414,10445991.93836465,8651,Cardano
09-03-2024,0.724493,0.747003,0.722294,0.743346,0.734473,10100503.61363956,5952,Cardano
10-03-2024,0.743269,0.745589,0.701668,0.717417,0.726964,8003782.672,6000,Cardano
11-03-2024,0.716744,0.78777,0.684719,0.774545,0.748411,21007150.15117843,13672,Cardano
12-03-2024,0.77579,0.776274,0.705,0.748368,0.743955,15412878.37,10653,Cardano
13-03-2024,0.748457,0.77375,0.736957,0.764986,0.756473,10046407.17626296,7322,Cardano
14-03-2024,0.7644,0.809794,0.713405,0.750094,0.770622,24871435.23953334,15077,Cardano
15-03-2024,0.750877,0.763753,0.67,0.726577,0.71093,14081822.34102425,12679,Cardano
16-03-2024,0.727094,0.734,0.650524,0.658723,0.682929,10782849.41185049,8110,Cardano
17-03-2024,0.65947,0.688218,0.6292,0.680957,0.67061,11925282.59810549,7937,Cardano
18-03-2024,0.680673,0.698312,0.642139,0.659926,0.667738,13927639.59661944,9194,Cardano
19-03-2024,0.659504,0.665473,0.580001,0.586232,0.615056,20254258.76136524,12488,Cardano
20-03-2024,0.584873,0.644097,0.569052,0.639586,0.60337,16484228.00691863,9831,Cardano
21-03-2024,0.63961,0.648213,0.618,0.631555,0.634907,10359723.68796411,7375,Cardano
22-03-2024,0.631327,0.642237,0.599227,0.615188,0.618213,7502975.537,5803,Cardano
23-03-2024,0.613737,0.63876,0.61077,0.622962,0.628586,2548520.323,3400,Cardano
24-03-2024,0.622856,0.647842,0.622856,0.646499,0.637198,4238714.977,3734,Cardano
25-03-2024,0.6465,0.668408,0.638543,0.656602,0.655375,8565597.4,5676,Cardano
26-03-2024,0.656602,0.683314,0.652,0.664706,0.666836,7905537.981,5757,Cardano
27-03-2024,0.664842,0.670426,0.63,0.647699,0.648975,28922806,11722,Cardano
28-03-2024,0.647307,0.658245,0.635063,0.651016,0.647988,7885341.015,4018,Cardano
29-03-2024,0.651081,0.667797,0.635367,0.664208,0.652389,16621150.58666103,7531,Cardano
30-03-2024,0.66546,0.670122,0.642179,0.643949,0.655101,4619698.375,3370,Cardano
31-03-2024,0.643181,0.65361,0.642178,0.650364,0.647628,3231978.881,2815,Cardano
01-04-2024,0.650365,0.651373,0.605611,0.62212,0.624846,7981078.401,5526,Cardano
02-04-2024,0.621515,0.621515,0.573283,0.580517,0.588558,8234730.736,6494,Cardano
03-04-2024,0.580517,0.594927,0.563041,0.569427,0.580892,4243201.098,4609,Cardano
04-04-2024,0.569287,0.597241,0.559325,0.583424,0.582015,5106106.423,4670,Cardano
05-04-2024,0.582753,0.584848,0.56,0.574183,0.572096,3267667.868,3816,Cardano
06-04-2024,0.574075,0.589095,0.572106,0.583999,0.582166,1431915.476,1770,Cardano
07-04-2024,0.583855,0.596746,0.582372,0.589659,0.589579,2491716.58,2305,Cardano
08-04-2024,0.588869,0.616813,0.579954,0.614197,0.605653,5014584.155,4108,Cardano
09-04-2024,0.614197,0.623927,0.59,0.591133,0.606298,5751279.373,4172,Cardano
10-04-2024,0.590919,0.593836,0.557201,0.586298,0.576651,4910893.622,4111,Cardano
11-04-2024,0.586105,0.594301,0.576109,0.586068,0.585758,2207959.687,2536,Cardano
12-04-2024,0.586065,0.592271,0.459,0.502996,0.522136,22931074.74112484,13650,Cardano
13-04-2024,0.502686,0.516161,0.400001,0.445144,0.46024,21929226.42,12403,Cardano
14-04-2024,0.445726,0.473398,0.4335,0.467919,0.458457,8379731.104,5421,Cardano
15-04-2024,0.467925,0.495512,0.439729,0.460746,0.463475,17147528.32,6689,Cardano
16-04-2024,0.461068,0.4781,0.439482,0.458668,0.456338,13837921.87406016,5941,Cardano
17-04-2024,0.45865,0.464698,0.427686,0.444469,0.447504,6325701.991,4662,Cardano
18-04-2024,0.444182,0.461222,0.434007,0.458554,0.450392,5023129.318,4120,Cardano
19-04-2024,0.458362,0.475814,0.423459,0.468221,0.459227,10098727.85062982,5404,Cardano
20-04-2024,0.468291,0.508233,0.465306,0.507,0.491523,10119119.59190133,5791,Cardano
21-04-2024,0.507123,0.512423,0.488124,0.498969,0.501705,4270768.16,3040,Cardano
22-04-2024,0.499412,0.522277,0.495363,0.516938,0.512655,9023880.047,4416,Cardano
23-04-2024,0.516869,0.521477,0.497,0.5,0.509422,11344286.95260587,4227,Cardano
24-04-2024,0.5,0.510722,0.46891,0.474826,0.49058,6440151.017,4404,Cardano
25-04-2024,0.474598,0.479323,0.4626,0.470551,0.472203,4841057.366,3621,Cardano
26-04-2024,0.470589,0.478746,0.461,0.462473,0.468576,3186558.598,3230,Cardano
27-04-2024,0.462474,0.469231,0.445,0.466716,0.457919,2013181.733,3404,Cardano
28-04-2024,0.466717,0.4775,0.458547,0.459945,0.470618,2441202.499,2357,Cardano
29-04-2024,0.459945,0.46312,0.446431,0.457088,0.455443,7317676.178,4498,Cardano
30-04-2024,0.457063,0.462584,0.426171,0.440751,0.436308,4596763.219,4439,Cardano
01-05-2024,0.440751,0.457256,0.418059,0.450017,0.440301,5352656.15,4701,Cardano
02-05-2024,0.449606,0.462885,0.438713,0.457969,0.455125,7193526.141,3429,Cardano
03-05-2024,0.457881,0.473729,0.44674,0.467534,0.458056,8899513.789,3917,Cardano
04-05-2024,0.467659,0.475578,0.462417,0.462999,0.468039,8121259.317,4255,Cardano
05-05-2024,0.462999,0.465882,0.45148,0.458131,0.460044,4053088.169,2867,Cardano
06-05-2024,0.457958,0.475001,0.451667,0.454329,0.462531,9042646.315,5178,Cardano
07-05-2024,0.454122,0.455921,0.441,0.441394,0.45094,11879893.67056983,4875,Cardano
08-05-2024,0.441394,0.468383,0.436782,0.451359,0.449273,10466298.20608461,5584,Cardano
09-05-2024,0.451293,0.464311,0.447142,0.463489,0.456048,3040366.875,3186,Cardano
10-05-2024,0.463482,0.46833,0.443515,0.44801,0.45656,5888001.262,4580,Cardano
11-05-2024,0.447902,0.450561,0.437217,0.438386,0.440569,9487701.172,3417,Cardano
12-05-2024,0.438476,0.442846,0.432411,0.43763,0.439158,2124768.669,1672,Cardano
13-05-2024,0.43763,0.452538,0.425349,0.436119,0.441391,8099459.5,4491,Cardano
14-05-2024,0.436431,0.438172,0.426252,0.427801,0.432395,2616373.02,3452,Cardano
15-05-2024,0.427872,0.455036,0.426145,0.452667,0.43877,9843573.901,5142,Cardano
16-05-2024,0.452633,0.463596,0.448744,0.459872,0.457573,14294498.00021964,5207,Cardano
17-05-2024,0.459865,0.490882,0.455415,0.482191,0.470119,14317866.27950328,5898,Cardano
18-05-2024,0.482192,0.485969,0.476,0.482123,0.481766,5570712.232,2615,Cardano
19-05-2024,0.482008,0.483359,0.462006,0.46715,0.469626,11078921.01301909,3719,Cardano
20-05-2024,0.467149,0.502839,0.460606,0.502037,0.473081,24762627.83262447,9122,Cardano
21-05-2024,0.502093,0.51,0.490651,0.494275,0.499013,8525989.241,5516,Cardano
22-05-2024,0.494481,0.494986,0.474824,0.483033,0.483396,6221034.017,3919,Cardano
23-05-2024,0.483134,0.488,0.4444,0.465409,0.465962,6062144.868,4646,Cardano
24-05-2024,0.46541,0.469281,0.454302,0.459911,0.460439,2541975.181,2728,Cardano
25-05-2024,0.459912,0.46417,0.457184,0.461842,0.460986,1648294.149,1534,Cardano
26-05-2024,0.461943,0.462488,0.455234,0.457883,0.459238,1880372.58,1648,Cardano
27-05-2024,0.457872,0.474333,0.456733,0.467947,0.466097,2814804.359,2835,Cardano
28-05-2024,0.46806,0.46886,0.451607,0.456989,0.457156,2996582.319,2815,Cardano
29-05-2024,0.457091,0.464168,0.450467,0.450557,0.458511,3709878.659,3419,Cardano
30-05-2024,0.450578,0.454906,0.443323,0.446397,0.449091,4203806.969,3508,Cardano
31-05-2024,0.446304,0.455239,0.443648,0.44661,0.448657,1822830.816,2436,Cardano
01-06-2024,0.446649,0.452621,0.444839,0.449538,0.449098,1283966.334,1440,Cardano
02-06-2024,0.449687,0.45342,0.440721,0.446125,0.446644,1552843.806,1730,Cardano
03-06-2024,0.446244,0.462926,0.443748,0.456851,0.452826,2433240.302,2582,Cardano
04-06-2024,0.456924,0.465537,0.452806,0.461418,0.46014,2688785.33,2449,Cardano
05-06-2024,0.461434,0.465027,0.457347,0.461199,0.461378,2440276.088,2210,Cardano
06-06-2024,0.4612,0.461597,0.450813,0.457926,0.457016,4290748.773,2339,Cardano
07-06-2024,0.457865,0.490002,0.425,0.449173,0.464065,14313822.10677246,8128,Cardano
08-06-2024,0.449173,0.449173,0.432635,0.436635,0.438922,4093263.304,2915,Cardano
09-06-2024,0.436643,0.446,0.431884,0.444052,0.44133,2242331.792,2033,Cardano
10-06-2024,0.444052,0.4512,0.435002,0.440319,0.443348,7428644.303,3663,Cardano
11-06-2024,0.440319,0.441134,0.412499,0.421833,0.424479,8825444.791,4853,Cardano
12-06-2024,0.421802,0.443969,0.414519,0.437582,0.431067,6992700.165,3937,Cardano
13-06-2024,0.437574,0.438371,0.419255,0.421007,0.427768,2254482.967,3223,Cardano
14-06-2024,0.42088,0.424273,0.4,0.411824,0.413219,6357975.265,3522,Cardano
15-06-2024,0.411895,0.415401,0.408182,0.413691,0.412316,1157874.283,1537,Cardano
16-06-2024,0.413645,0.418469,0.409212,0.416276,0.415392,2054562.765,1711,Cardano
17-06-2024,0.416294,0.420447,0.390001,0.401258,0.406367,9193100.644,4509,Cardano
18-06-2024,0.401095,0.402168,0.36,0.383634,0.375151,13512828.26493039,5825,Cardano
19-06-2024,0.383513,0.397457,0.380279,0.384256,0.386757,3685117.822,2454,Cardano
