Pair,High,Low,Last Price,Volume,Timestamp
ADAUSD,0.715782,0.651206,0.690000,6278372.82540897,1739145963.660957
DOTUSD,4.90000,4.51640,4.81550,331530.79150050,1739145963.6609616
XETHZUSD,2696.99000,2524.70000,2644.25000,8568.73943179,1739145963.6609633
LINKUSD,18.992700,17.446140,18.443970,222104.15720387,1739145963.660965
XLTCZUSD,109.11000,102.31000,108.54000,36043.28345018,1739145963.6609666
MATICUSD,0.317700,0.292300,0.306200,844381.08538812,1739145963.6609685
SOLUSD,207.31000,193.80000,203.50000,170016.65750845,1739145963.6609697
XXBTZUSD,97291.20000,94763.10000,96755.60000,750.68899642,1739145963.660973
XDGUSD,0.259999900,0.240000000,0.251209400,39280508.33994842,1739145963.6609745
XXRPZUSD,2.50774000,2.31102000,2.41816000,29415533.83425658,1739145963.660976
ADAUSD,0.715782,0.651206,0.693011,6293743.91857599,1739146024.0158448
DOTUSD,4.90000,4.51640,4.83710,331581.95546488,1739146024.015848
XETHZUSD,2696.99000,2524.70000,2652.01000,8624.18281243,1739146024.0158489
LINKUSD,18.992700,17.446140,18.499370,222297.49379728,1739146024.0158498
XLTCZUSD,109.15000,102.31000,109.15000,36052.61744742,1739146024.0158503
MATICUSD,0.317700,0.292300,0.306900,844514.38744457,1739146024.0158513
SOLUSD,207.31000,193.80000,203.69000,170233.09325656,1739146024.0158525
XXBTZUSD,97291.20000,94763.10000,97016.90000,767.56874030,1739146024.0158536
XDGUSD,0.259999900,0.240000000,0.251650300,39341333.26718480,1739146024.0158546
XXRPZUSD,2.50774000,2.31102000,2.42464000,29449940.85499765,1739146024.0158553
ADAUSD,0.715782,0.651206,0.693263,6293763.10901694,1739146084.322202
DOTUSD,4.90000,4.51640,4.82390,331596.08458049,1739146084.322204
XETHZUSD,2696.99000,2524.70000,2647.91000,8625.49900838,1739146084.322205
LINKUSD,18.992700,17.446140,18.533340,222374.92703231,1739146084.3222063
XLTCZUSD,109.15000,102.31000,108.97000,36058.00146630,1739146084.3222072
MATICUSD,0.317700,0.292300,0.307000,844523.62072352,1739146084.322208
SOLUSD,207.31000,193.80000,203.80000,170447.60998363,1739146084.322209
XXBTZUSD,97291.20000,94763.10000,97016.80000,767.43304481,1739146084.3222098
XDGUSD,0.259999900,0.240000000,0.250994500,39352671.59060427,1739146084.3222106
XXRPZUSD,2.50774000,2.31102000,2.42000000,29453210.64898148,1739146084.3222113
ADAUSD,0.715782,0.651206,0.692186,6293706.79104577,1739146144.6238582
DOTUSD,4.90000,4.51640,4.82440,331598.89345739,1739146144.6238608
XETHZUSD,2696.99000,2524.70000,2643.52000,8626.77631623,1739146144.6238616
LINKUSD,18.992700,17.446140,18.426380,222221.30998389,1739146144.6238625
XLTCZUSD,109.15000,102.31000,108.97000,36057.88248127,1739146144.6238635
MATICUSD,0.317700,0.292300,0.307000,844460.64848352,1739146144.623865
SOLUSD,207.31000,193.80000,203.61000,170476.57823148,1739146144.6238654
