Pair,High,Low,Last Price,Volume,Timestamp
ADAUSD,1.166474,1.081650,1.090875,15843821.47880866,1737177593.619965
DOTUSD,7.59330,7.18860,7.22660,733507.02685159,1737177593.619965
XETHZUSD,3526.00000,3327.05000,3348.72000,26743.84907474,1737177593.619965
LINKUSD,25.661010,23.828750,24.171910,305603.54963063,1737177593.619965
XLTCZUSD,141.00000,127.09000,128.20000,68887.25223193,1737177593.619965
MATICUSD,0.516800,0.486000,0.486200,1387722.64756704,1737177593.619965
SOLUSD,231.00000,211.85000,228.00000,497045.99712258,1737177593.619965
XXBTZUSD,105883.00000,101311.80000,103529.80000,3386.84653402,1737177593.619965
XDGUSD,0.433930000,0.385000000,0.401442700,145599070.85366808,1737177593.619965
XXRPZUSD,3.34748000,3.14262000,3.18109000,56582627.26312007,1737177593.619965
ADAUSD,1.166474,1.081650,1.089481,15839093.97417819,1737177654.1374981
DOTUSD,7.59330,7.18860,7.22090,733535.27178182,1737177654.1374981
XETHZUSD,3526.00000,3327.05000,3348.72000,26740.96743594,1737177654.1374981
LINKUSD,25.661010,23.828750,24.171910,305607.67220467,1737177654.1374981
XLTCZUSD,141.00000,127.09000,128.34000,68887.41275385,1737177654.1374981
MATICUSD,0.516800,0.486000,0.486200,1387722.64756704,1737177654.1374981
SOLUSD,231.00000,211.85000,228.15000,497197.39945199,1737177654.1374981
XXBTZUSD,105883.00000,101311.80000,103566.40000,3387.04460557,1737177654.1374981
XDGUSD,0.433930000,0.385000000,0.401396000,145586435.54918053,1737177654.1374981
XXRPZUSD,3.34748000,3.14262000,3.18237000,56310036.30005192,1737177654.1374981
ADAUSD,1.166474,1.081650,1.090668,15839725.10188999,1737177714.6565335
DOTUSD,7.59330,7.18860,7.21340,733878.12108307,1737177714.6565335
XETHZUSD,3526.00000,3327.05000,3347.36000,26741.58971680,1737177714.6565335
LINKUSD,25.661010,23.828750,24.170650,305604.95205886,1737177714.6565335
XLTCZUSD,141.00000,127.09000,128.27000,68922.45061074,1737177714.6565335
MATICUSD,0.516800,0.486000,0.486200,1387685.74959704,1737177714.6565335
SOLUSD,231.00000,211.85000,228.40000,497223.23519012,1737177714.6565335
XXBTZUSD,105883.00000,101311.80000,103586.20000,3386.96514551,1737177714.6565335
XDGUSD,0.433930000,0.385000000,0.401043800,145599749.19176854,1737177714.6565335
XXRPZUSD,3.34748000,3.14262000,3.17437000,56912948.14818353,1737177714.6565335
ADAUSD,1.166474,1.081650,1.088984,15836155.11552560,1737177775.1738114
DOTUSD,7.59330,7.18860,7.21830,733877.02366619,1737177775.1738114
XETHZUSD,3526.00000,3327.05000,3349.99000,26743.71245388,1737177775.1738114
LINKUSD,25.661010,23.828750,24.170000,305613.52751164,1737177775.1738114
XLTCZUSD,141.00000,127.09000,128.31000,68796.80166097,1737177775.1738114
MATICUSD,0.516800,0.486000,0.488700,1391780.75778034,1737177775.1738114
SOLUSD,231.00000,211.85000,229.05000,497570.39193509,1737177775.1738114
XXBTZUSD,105883.00000,101311.80000,103586.90000,3386.85975701,1737177775.1738114
XDGUSD,0.433930000,0.385000000,0.401700000,145721331.80915371,1737177775.1738114
XXRPZUSD,3.34748000,3.14262000,3.17511000,56930706.84408985,1737177775.1738114
ADAUSD,1.166474,1.081650,1.087323,15837640.07524434,1737177835.4764073
DOTUSD,7.59330,7.18860,7.22210,733929.21958995,1737177835.4764073
XETHZUSD,3526.00000,3327.05000,3349.57000,26735.05385168,1737177835.4764073
LINKUSD,25.661010,23.828750,24.170000,305442.97639871,1737177835.4764073
XLTCZUSD,141.00000,127.09000,127.88000,68822.33156248,1737177835.4764073
MATICUSD,0.516800,0.486000,0.488400,1392001.75225534,1737177835.4764073
SOLUSD,231.00000,211.85000,228.91000,497429.31809970,1737177835.4764073
XXBTZUSD,105883.00000,101311.80000,103586.90000,3386.84565221,1737177835.4764073
XDGUSD,0.433930000,0.385000000,0.401168200,145703552.08161630,1737177835.4764073
XXRPZUSD,3.34748000,3.14262000,3.16029000,57039888.34927680,1737177835.4764073
ADAUSD,1.166474,1.081650,1.089368,15835392.92303829,1737177895.7203188
DOTUSD,7.59330,7.18860,7.21460,734093.83526793,1737177895.7203188
XETHZUSD,3526.00000,3327.05000,3349.51000,26734.74718478,1737177895.7203188
LINKUSD,25.661010,23.828750,24.143810,305955.45983208,1737177895.7203188
XLTCZUSD,141.00000,127.09000,128.21000,68826.91652365,1737177895.7203188
MATICUSD,0.516800,0.486000,0.487800,1392004.45930534,1737177895.7203188
SOLUSD,231.00000,211.85000,229.22000,497495.67543243,1737177895.7203188
XXBTZUSD,105883.00000,101311.80000,103667.00000,3387.01783051,1737177895.7203188
XDGUSD,0.433930000,0.385000000,0.402516900,145537875.02522414,1737177895.7203188
XXRPZUSD,3.34748000,3.14262000,3.16555000,57031592.86052230,1737177895.7203188
ADAUSD,1.166474,1.081650,1.086180,15829867.67210980,1737177955.9439886
DOTUSD,7.59330,7.18860,7.21270,734018.60191180,1737177955.9439886
XETHZUSD,3526.00000,3327.05000,3345.00000,26736.71374134,1737177955.9439886
LINKUSD,25.661010,23.828750,24.094360,306414.34374257,1737177955.9439886
XLTCZUSD,141.00000,127.09000,128.25000,68581.30317697,1737177955.9439886
MATICUSD,0.516800,0.486000,0.487400,1392708.54302421,1737177955.9439886
SOLUSD,231.00000,211.85000,229.28000,502336.98168910,1737177955.9439886
XXBTZUSD,105883.00000,101311.80000,103670.10000,3385.75487476,1737177955.9439886
XDGUSD,0.433930000,0.385000000,0.400873400,150591914.66277852,1737177955.9439886
XXRPZUSD,3.34748000,3.14262000,3.16510000,57039242.00905597,1737177955.9439886
ADAUSD,1.166474,1.079735,1.080196,16385446.10957610,1737178016.2214096
DOTUSD,7.59330,7.18860,7.21200,733878.90378898,1737178016.2214096
XETHZUSD,3526.00000,3327.05000,3343.54000,26729.45605356,1737178016.2214096
LINKUSD,25.661010,23.828750,24.094360,306411.34374257,1737178016.2214096
XLTCZUSD,141.00000,127.09000,128.27000,66735.78053049,1737178016.2214096
MATICUSD,0.516800,0.486000,0.486900,1391700.12192421,1737178016.2214096
SOLUSD,231.00000,211.85000,228.56000,502871.18560662,1737178016.2214096
XXBTZUSD,105883.00000,101311.80000,103675.40000,3385.57337384,1737178016.2214096
XDGUSD,0.433930000,0.385000000,0.400471600,150597290.62545714,1737178016.2214096
XXRPZUSD,3.34748000,3.14262000,3.15660000,57041471.75406277,1737178016.2214096
ADAUSD,1.166474,1.075978,1.076139,16498646.85158682,1737178076.7385893
DOTUSD,7.59330,7.18020,7.18020,733893.36528224,1737178076.7385893
XETHZUSD,3526.00000,3327.05000,3333.55000,26744.51855365,1737178076.7385893
LINKUSD,25.661010,23.828750,24.042910,305850.40775647,1737178076.7385893
XLTCZUSD,141.00000,127.09000,127.69000,66715.95671303,1737178076.7385893
MATICUSD,0.516800,0.485700,0.485700,1391774.84102447,1737178076.7385893
SOLUSD,231.00000,211.85000,228.50000,502911.72299659,1737178076.7385893
XXBTZUSD,105883.00000,101311.80000,103600.10000,3385.77965169,1737178076.7385893
XDGUSD,0.433930000,0.385000000,0.399859300,150625392.77479303,1737178076.7385893
XXRPZUSD,3.34748000,3.11645000,3.11906000,57561390.42602837,1737178076.7385893
ADAUSD,1.166474,1.075730,1.078527,16527235.09206609,1737178137.0178394
DOTUSD,7.59330,7.18020,7.18020,733893.36528224,1737178137.0178394
XETHZUSD,3526.00000,3327.05000,3334.90000,26745.56939644,1737178137.0178394
LINKUSD,25.661010,23.828750,24.042910,305719.37580535,1737178137.0178394
XLTCZUSD,141.00000,127.09000,127.56000,66711.59681314,1737178137.0178394
MATICUSD,0.516800,0.485700,0.486100,1401659.32993411,1737178137.0178394
SOLUSD,231.00000,211.85000,229.09000,504119.31452168,1737178137.0178394
XXBTZUSD,105883.00000,101311.80000,103631.50000,3386.17988361,1737178137.0178394
XDGUSD,0.433930000,0.385000000,0.400348700,150644564.27235521,1737178137.0178394
XXRPZUSD,3.34748000,3.11352000,3.12692000,57769538.68646320,1737178137.0178394
ADAUSD,1.166474,1.075730,1.078976,16526067.21625329,1737178197.3787923
DOTUSD,7.59330,7.18020,7.18020,733893.36528224,1737178197.3787923
XETHZUSD,3526.00000,3327.05000,3334.90000,26745.58501662,1737178197.3787923
LINKUSD,25.661010,23.828750,24.056070,305189.37834247,1737178197.3787923
XLTCZUSD,141.00000,127.09000,127.56000,66287.07303915,1737178197.3787923
MATICUSD,0.516800,0.485500,0.485500,1404223.14583319,1737178197.3787923
SOLUSD,231.00000,211.85000,229.78000,504258.46154517,1737178197.3787923
XXBTZUSD,105883.00000,101311.80000,103613.00000,3386.12086590,1737178197.3787923
XDGUSD,0.433930000,0.385000000,0.399775700,150657922.73082850,1737178197.3787923
XXRPZUSD,3.34748000,3.11352000,3.13182000,57776383.74205691,1737178197.3787923
ADAUSD,1.166474,1.075730,1.078060,16525610.25727186,1737178257.8212414
DOTUSD,7.59330,7.17150,7.17150,733827.07448851,1737178257.8212414
XETHZUSD,3526.00000,3327.05000,3331.78000,26746.77375392,1737178257.8212414
LINKUSD,25.661010,23.828750,24.053160,304229.73014765,1737178257.8212414
XLTCZUSD,141.00000,127.09000,127.62000,66334.97583847,1737178257.8212414
MATICUSD,0.516800,0.484700,0.484700,1403749.96873924,1737178257.8212414
SOLUSD,231.00000,211.85000,229.87000,504783.77856486,1737178257.8212414
XXBTZUSD,105883.00000,101311.80000,103600.10000,3387.13283640,1737178257.8212414
XDGUSD,0.433930000,0.385000000,0.397838000,152069201.08092024,1737178257.8212414
XXRPZUSD,3.34721000,3.11352000,3.12883000,57788169.47846373,1737178257.8212414
ADAUSD,1.166474,1.075500,1.075500,16539523.17519843,1737178325.058031
DOTUSD,7.59330,7.14550,7.14550,736265.33063036,1737178325.058031
XETHZUSD,3526.00000,3318.49000,3318.49000,26765.49089769,1737178325.058031
LINKUSD,25.661010,23.828750,23.901100,303673.93920896,1737178325.058031
XLTCZUSD,141.00000,127.09000,127.41000,66346.81310193,1737178325.058031
MATICUSD,0.516800,0.484000,0.484000,1405070.25482654,1737178325.058031
SOLUSD,231.00000,211.85000,229.79000,504847.60839663,1737178325.058031
XXBTZUSD,105883.00000,101311.80000,103405.80000,3389.60099130,1737178325.058031
XDGUSD,0.433930000,0.385000000,0.396450600,153039570.86951287,1737178325.058031
XXRPZUSD,3.34374000,3.11352000,3.12501000,57757885.08563685,1737178325.058031
ADAUSD,1.166474,1.075000,1.077945,16555589.88555558,1737178385.325435
DOTUSD,7.59330,7.14400,7.16680,736401.19452235,1737178385.325435
XETHZUSD,3526.00000,3318.41000,3326.74000,26770.44683742,1737178385.325435
LINKUSD,25.661010,23.828750,23.929070,303631.02528300,1737178385.325435
XLTCZUSD,141.00000,127.09000,127.91000,66380.63306424,1737178385.325435
MATICUSD,0.516800,0.483900,0.483900,1404525.49376147,1737178385.325435
SOLUSD,231.00000,211.85000,230.63000,505610.18681176,1737178385.325435
XXBTZUSD,105883.00000,101311.80000,103497.80000,3389.59432619,1737178385.325435
XDGUSD,0.433930000,0.385000000,0.398318800,153170454.19101324,1737178385.325435
XXRPZUSD,3.34374000,3.11352000,3.13898000,57781676.14721677,1737178385.325435
ADAUSD,1.166474,1.075000,1.078638,16503334.43662801,1737178445.8899674
DOTUSD,7.59330,7.14400,7.16680,736333.30286386,1737178445.8899674
XETHZUSD,3526.00000,3318.41000,3329.98000,26769.06462961,1737178445.8899674
LINKUSD,25.661010,23.828750,24.056050,303636.95323311,1737178445.8899674
XLTCZUSD,141.00000,127.09000,128.04000,65337.02492523,1737178445.8899674
MATICUSD,0.516800,0.483900,0.483900,1404525.49376147,1737178445.8899674
SOLUSD,231.00000,211.85000,229.85000,506321.17519255,1737178445.8899674
XXBTZUSD,105883.00000,101311.80000,103586.00000,3389.75411387,1737178445.8899674
XDGUSD,0.433930000,0.385000000,0.399533300,153206659.86371898,1737178445.8899674
XXRPZUSD,3.34374000,3.11352000,3.14175000,57719646.63275345,1737178445.8899674
ADAUSD,1.166474,1.075000,1.079632,16493714.27678706,1737178506.297976
DOTUSD,7.59330,7.14400,7.16680,736333.30286386,1737178506.297976
XETHZUSD,3526.00000,3318.41000,3329.99000,26769.08562961,1737178506.297976
LINKUSD,25.661010,23.828750,24.059160,303560.64063854,1737178506.297976
XLTCZUSD,141.00000,127.09000,127.98000,65233.33117624,1737178506.297976
MATICUSD,0.516800,0.483900,0.485100,1404528.54685147,1737178506.297976
SOLUSD,231.00000,211.85000,229.82000,506609.35037378,1737178506.297976
XXBTZUSD,105883.00000,101311.80000,103590.60000,3389.51181671,1737178506.297976
XDGUSD,0.433930000,0.385000000,0.400090700,153215323.16154852,1737178506.297976
XXRPZUSD,3.34374000,3.11352000,3.14501000,57725210.65902070,1737178506.297976
ADAUSD,1.166474,1.074900,1.074901,16491555.08995958,1737178566.615795
DOTUSD,7.59330,7.14400,7.16680,736189.42077967,1737178566.615795
XETHZUSD,3526.00000,3318.41000,3320.90000,26789.24688629,1737178566.615795
LINKUSD,25.661010,23.828750,23.995700,303397.34018694,1737178566.615795
XLTCZUSD,141.00000,127.09000,127.81000,65208.33943362,1737178566.615795
MATICUSD,0.516800,0.483800,0.483800,1404765.53155633,1737178566.615795
SOLUSD,231.00000,211.85000,229.86000,506499.29311863,1737178566.615795
XXBTZUSD,105883.00000,101311.80000,103495.00000,3389.51790673,1737178566.615795
XDGUSD,0.433930000,0.385000000,0.398969200,153361141.81500434,1737178566.615795
XXRPZUSD,3.34374000,3.11352000,3.13612000,57791031.28895632,1737178566.615795
ADAUSD,1.166474,1.074900,1.075098,16500571.67641464,1737178627.1346493
DOTUSD,7.59330,7.14070,7.14070,736194.42077967,1737178627.1346493
XETHZUSD,3526.00000,3318.41000,3319.58000,26789.51997269,1737178627.1346493
LINKUSD,25.661010,23.828750,23.945290,303465.14903700,1737178627.1346493
XLTCZUSD,141.00000,127.09000,127.27000,65192.57480255,1737178627.1346493
MATICUSD,0.516800,0.483700,0.483700,1404767.59155633,1737178627.1346493
SOLUSD,231.00000,211.85000,229.96000,506545.31287038,1737178627.1346493
XXBTZUSD,105883.00000,101311.80000,103470.90000,3389.65944399,1737178627.1346493
XDGUSD,0.433930000,0.385000000,0.398233500,153954101.46263586,1737178627.1346493
XXRPZUSD,3.34374000,3.11352000,3.13478000,57899768.44537341,1737178627.1346493
ADAUSD,1.166474,1.073365,1.073365,16499657.27397101,1737178687.5522044
DOTUSD,7.59330,7.13940,7.13940,736195.85384541,1737178687.5522044
XETHZUSD,3526.00000,3318.41000,3322.39000,26790.77903915,1737178687.5522044
LINKUSD,25.661010,23.828750,23.952690,303537.68634629,1737178687.5522044
XLTCZUSD,141.00000,127.09000,127.48000,65210.91511169,1737178687.5522044
MATICUSD,0.516800,0.483700,0.483700,1404767.59155633,1737178687.5522044
SOLUSD,231.00000,211.85000,230.24000,508782.11314417,1737178687.5522044
XXBTZUSD,105883.00000,101311.80000,103447.70000,3388.64180869,1737178687.5522044
XDGUSD,0.433930000,0.385000000,0.398841000,153968813.25763732,1737178687.5522044
XXRPZUSD,3.34374000,3.11352000,3.14138000,58072653.67850968,1737178687.5522044
ADAUSD,1.166474,1.071466,1.072940,16487023.59504873,1737178747.8720036
DOTUSD,7.59330,7.13070,7.13070,736265.10007955,1737178747.8720036
XETHZUSD,3526.00000,3313.77000,3316.82000,26797.60206180,1737178747.8720036
LINKUSD,25.661010,23.828750,23.948890,302158.75498569,1737178747.8720036
XLTCZUSD,141.00000,127.09000,127.48000,65210.27336665,1737178747.8720036
MATICUSD,0.516800,0.483300,0.483300,1405036.71953868,1737178747.8720036
SOLUSD,231.00000,211.85000,230.12000,508961.81167066,1737178747.8720036
XXBTZUSD,105883.00000,101311.80000,103422.80000,3382.14426814,1737178747.8720036
XDGUSD,0.433930000,0.385000000,0.398525700,153772781.45954574,1737178747.8720036
