Pair,High,Low,Last Price,Volume,Timestamp
ADAUSD,0.775636,0.721827,0.742931,6755032.01523355,1738789270.9425027
DOTUSD,4.86600,4.58000,4.72730,358008.24586938,1738789270.942506
XETHZUSD,2825.94000,2634.95000,2766.75000,40349.76128944,1738789270.9425075
LINKUSD,20.271620,18.969670,19.371610,308030.43437183,1738789270.9425094
XLTCZUSD,109.35000,98.51000,104.50000,36097.15269946,1738789270.9425108
MATICUSD,0.324400,0.302400,0.314500,477611.89708521,1738789270.9425123
SOLUSD,209.48000,196.57000,198.69000,238080.45938189,1738789270.942514
XXBTZUSD,99125.00000,96250.00000,97349.90000,1785.26867243,1738789270.9425175
XDGUSD,0.269132400,0.253699000,0.257676400,57847456.38560940,1738789270.9425192
XXRPZUSD,2.57000000,2.34454000,2.42479000,52420472.77806333,1738789270.9425209
ADAUSD,0.775636,0.721827,0.742931,6592190.78603691,1738789331.177718
DOTUSD,4.86600,4.58000,4.72040,357428.85697161,1738789331.1777203
XETHZUSD,2825.94000,2634.95000,2765.81000,40200.84337211,1738789331.177721
LINKUSD,20.271620,18.969670,19.390720,305494.46952018,1738789331.1777215
XLTCZUSD,109.35000,98.51000,104.49000,35975.87901961,1738789331.1777222
MATICUSD,0.324400,0.302400,0.314500,468721.44433299,1738789331.177723
SOLUSD,209.48000,196.57000,198.69000,233296.80678475,1738789331.1777234
XXBTZUSD,99125.00000,96250.00000,97401.80000,1768.78481752,1738789331.177724
XDGUSD,0.269132400,0.253699000,0.257240500,56715742.78871782,1738789331.1777246
XXRPZUSD,2.57000000,2.34454000,2.41923000,52000333.69666915,1738789331.1777256
ADAUSD,0.775636,0.721827,0.743628,6534851.77003786,1738789391.255934
DOTUSD,4.86600,4.58000,4.72460,357501.20550079,1738789391.2559373
XETHZUSD,2825.94000,2634.95000,2766.69000,39824.61089580,1738789391.255938
LINKUSD,20.271620,18.969670,19.388110,301001.24262594,1738789391.2559392
XLTCZUSD,109.35000,98.51000,104.39000,35845.52045974,1738789391.2559407
MATICUSD,0.324400,0.302400,0.314500,468466.11830458,1738789391.255942
SOLUSD,209.48000,196.57000,198.73000,234419.17332269,1738789391.255943
XXBTZUSD,99125.00000,96250.00000,97458.00000,1767.80640342,1738789391.255944
XDGUSD,0.269132400,0.253699000,0.257704800,56179941.19247640,1738789391.2559447
XXRPZUSD,2.57000000,2.34454000,2.42579000,51910539.12096401,1738789391.2559454
ADAUSD,0.775636,0.721827,0.744120,6534801.09411491,1738789451.4173548
DOTUSD,4.86600,4.58000,4.72260,357496.37098591,1738789451.4173567
XETHZUSD,2825.94000,2634.95000,2768.87000,39790.89231041,1738789451.4173582
LINKUSD,20.271620,18.969670,19.372280,300952.00102365,1738789451.417359
XLTCZUSD,109.35000,98.51000,104.41000,35832.94327982,1738789451.41736
MATICUSD,0.324400,0.302400,0.315400,468936.13024445,1738789451.4173613
SOLUSD,209.48000,196.57000,198.74000,234179.67247201,1738789451.417362
XXBTZUSD,99125.00000,96250.00000,97524.80000,1765.60694030,1738789451.417363
XDGUSD,0.269132400,0.253699000,0.257460900,56047481.08516531,1738789451.4173636
XXRPZUSD,2.57000000,2.34454000,2.42237000,51856269.79586589,1738789451.4173646
ADAUSD,0.775636,0.721827,0.744120,6533453.31801287,1738789511.5586307
DOTUSD,4.86600,4.58000,4.72600,356067.21107627,1738789511.5586348
XETHZUSD,2825.94000,2634.95000,2769.12000,39771.04622330,1738789511.5586355
LINKUSD,20.271620,18.969670,19.346100,299254.48601055,1738789511.558637
XLTCZUSD,109.35000,98.51000,104.28000,35675.21188075,1738789511.558638
MATICUSD,0.324400,0.302400,0.315100,468967.83601490,1738789511.5586398
SOLUSD,209.48000,196.57000,198.80000,234256.78973741,1738789511.5586414
XXBTZUSD,99125.00000,96250.00000,97397.20000,1765.66975138,1738789511.5586424
XDGUSD,0.269132400,0.253699000,0.257364400,55312049.75083239,1738789511.5586433
XXRPZUSD,2.57000000,2.34454000,2.42634000,51846491.15581163,1738789511.5586445
ADAUSD,0.775636,0.721827,0.742637,6534288.84769628,1738789571.6799116
DOTUSD,4.86600,4.58000,4.72000,350698.95702053,1738789571.6799161
XETHZUSD,2825.94000,2634.95000,2764.89000,39753.88738735,1738789571.6799173
LINKUSD,20.271620,18.969670,19.346100,299254.48601055,1738789571.67992
XLTCZUSD,109.35000,98.51000,104.19000,35665.53230468,1738789571.6799214
MATICUSD,0.324400,0.302400,0.315300,466299.04451955,1738789571.679923
SOLUSD,209.48000,196.57000,198.79000,233732.97434313,1738789571.679924
XXBTZUSD,99125.00000,96250.00000,97309.20000,1774.26123935,1738789571.6799254
XDGUSD,0.269132400,0.253699000,0.257478000,55298450.06426602,1738789571.6799266
