Pair,High,Low,Last Price,Volume,Timestamp
ADAUSD,1.039298,0.951005,1.024857,21546650.52889845,1737486123.6259773
DOTUSD,6.84320,6.15510,6.80370,403889.39894645,1737486123.6259804
XETHZUSD,3364.82000,3202.14000,3343.77000,22198.11856365,1737486123.6259818
LINKUSD,27.063690,23.674270,27.043920,450515.11714372,1737486123.6259828
XLTCZUSD,125.03000,113.65000,121.80000,43845.27458587,1737486123.6259837
MATICUSD,0.464400,0.428000,0.463100,689275.05397936,1737486123.625985
SOLUSD,259.87000,230.15000,259.87000,481845.62049400,1737486123.6259859
XXBTZUSD,107200.00000,100114.20000,106795.20000,3053.32008236,1737486123.6259894
XDGUSD,0.401425600,0.335255400,0.385462000,205059340.74133852,1737486123.626028
XXRPZUSD,3.23975000,3.01200000,3.20895000,49625738.69694457,1737486123.626039
ADAUSD,1.039298,0.951005,1.023198,21558726.41520699,1737486183.738112
DOTUSD,6.84320,6.15510,6.79390,404304.89114269,1737486183.738116
XETHZUSD,3364.82000,3202.14000,3341.48000,22190.25534328,1737486183.7381175
LINKUSD,27.063690,23.674270,26.989430,450597.68729785,1737486183.7381191
XLTCZUSD,125.03000,113.65000,121.78000,43834.81698034,1737486183.7381206
MATICUSD,0.464400,0.428000,0.463100,689275.05397936,1737486183.738122
SOLUSD,259.99000,230.15000,259.63000,482768.28595990,1737486183.7381234
XXBTZUSD,107200.00000,100114.20000,106716.70000,3049.60872570,1737486183.7381256
XDGUSD,0.401425600,0.335255400,0.384638900,205166195.29755693,1737486183.7381268
XXRPZUSD,3.23975000,3.01200000,3.20603000,49205747.01321985,1737486183.7381284
ADAUSD,1.039298,0.951005,1.022089,21575226.16208797,1737486243.8416593
DOTUSD,6.84320,6.15510,6.79310,404884.75364430,1737486243.8416696
XETHZUSD,3364.82000,3202.14000,3341.58000,22172.64593927,1737486243.8416708
LINKUSD,27.063690,23.674270,26.972470,450669.75257250,1737486243.8416724
XLTCZUSD,125.03000,113.65000,121.80000,43836.03100427,1737486243.841674
MATICUSD,0.464400,0.428000,0.463100,687905.71707142,1737486243.8416753
SOLUSD,260.00000,230.15000,259.80000,482515.61509221,1737486243.8416767
XXBTZUSD,107200.00000,100114.20000,106723.80000,3048.53237022,1737486243.8416784
XDGUSD,0.401425600,0.335255400,0.384206400,205280122.65249902,1737486243.8416793
XXRPZUSD,3.23975000,3.01200000,3.20135000,48779147.17328532,1737486243.8416805
ADAUSD,1.039298,0.951005,1.021467,21575265.50585903,1737486303.961164
DOTUSD,6.84320,6.15510,6.79310,404884.75364430,1737486303.961168
XETHZUSD,3364.82000,3202.14000,3339.71000,22166.21373987,1737486303.9611704
LINKUSD,27.063690,23.674270,26.893680,450683.91012256,1737486303.9611726
XLTCZUSD,125.03000,113.65000,121.80000,43830.13196181,1737486303.9611742
MATICUSD,0.464400,0.428000,0.463100,687905.71707142,1737486303.961177
SOLUSD,260.00000,230.15000,259.52000,482824.48893249,1737486303.96118
XXBTZUSD,107200.00000,100114.20000,106794.60000,3048.07078466,1737486303.9611833
XDGUSD,0.401425600,0.335255400,0.384346900,205753478.61821353,1737486303.961186
XXRPZUSD,3.23975000,3.01200000,3.20337000,48798929.83823096,1737486303.9611897
ADAUSD,1.039298,0.951005,1.021836,21543401.32910688,1737486364.0696213
DOTUSD,6.84320,6.15510,6.79500,406515.26857176,1737486364.069626
XETHZUSD,3364.82000,3202.14000,3339.71000,22160.27805082,1737486364.0696282
LINKUSD,27.063690,23.674270,26.992110,450698.05591828,1737486364.0696304
XLTCZUSD,125.03000,113.65000,121.95000,43632.97173926,1737486364.069632
MATICUSD,0.464400,0.428000,0.463100,687242.78725816,1737486364.0696428
SOLUSD,260.00000,230.15000,259.46000,484924.19568739,1737486364.0696452
XXBTZUSD,107200.00000,100114.20000,106830.40000,3050.03063438,1737486364.0696473
XDGUSD,0.401425600,0.335255400,0.385160400,205824903.60881058,1737486364.0696495
XXRPZUSD,3.23975000,3.01200000,3.20283000,48518321.84625474,1737486364.0696523
ADAUSD,1.039298,0.951005,1.020676,21542653.03873792,1737486424.172965
DOTUSD,6.84320,6.15510,6.78800,406522.65618223,1737486424.1729708
XETHZUSD,3364.82000,3202.14000,3336.27000,22132.24754021,1737486424.1729736
LINKUSD,27.063690,23.674270,26.905980,450175.16410283,1737486424.1729765
XLTCZUSD,125.03000,113.65000,122.06000,43630.49953897,1737486424.1729794
MATICUSD,0.464400,0.428000,0.461400,687419.62444691,1737486424.172983
SOLUSD,260.00000,230.15000,259.45000,484736.96976556,1737486424.172985
XXBTZUSD,107200.00000,100114.20000,106772.80000,3051.57049770,1737486424.1729887
XDGUSD,0.401425600,0.335255400,0.384809500,205863831.01217332,1737486424.1729922
XXRPZUSD,3.23975000,3.01200000,3.19917000,48202595.41058355,1737486424.1730113
ADAUSD,1.039298,0.951005,1.018591,21541885.00461605,1737486484.2721932
DOTUSD,6.84320,6.15510,6.78750,406710.95719958,1737486484.2722175
XETHZUSD,3364.82000,3202.14000,3333.75000,22127.10745511,1737486484.2722197
LINKUSD,27.063690,23.674270,26.846790,462826.29418688,1737486484.272222
XLTCZUSD,125.03000,113.65000,121.85000,43617.75824056,1737486484.272224
MATICUSD,0.464400,0.428000,0.460400,687507.86368591,1737486484.2722273
SOLUSD,260.00000,230.15000,258.84000,485299.14004020,1737486484.2722297
XXBTZUSD,107200.00000,100114.20000,106696.30000,3051.77821555,1737486484.2722323
XDGUSD,0.401425600,0.335255400,0.383270600,205854058.81341159,1737486484.2722347
XXRPZUSD,3.23975000,3.01200000,3.19586000,48248778.93360761,1737486484.2722383
ADAUSD,1.039298,0.951005,1.015715,21548970.76095548,1737486544.412984
DOTUSD,6.84320,6.15510,6.76960,407741.70152142,1737486544.412988
XETHZUSD,3364.82000,3202.14000,3329.30000,22123.51948454,1737486544.41299
LINKUSD,27.063690,23.674270,26.818660,462986.24488660,1737486544.412992
XLTCZUSD,125.03000,113.65000,121.46000,43602.70481634,1737486544.413009
MATICUSD,0.464400,0.428000,0.459600,683056.03238979,1737486544.4130118
SOLUSD,260.00000,230.15000,257.83000,486685.93823365,1737486544.413014
XXBTZUSD,107200.00000,100114.20000,106615.80000,3052.36794259,1737486544.413016
XDGUSD,0.401425600,0.335255400,0.382936300,206278007.96977216,1737486544.4130187
XXRPZUSD,3.23975000,3.01200000,3.19220000,48277929.88079421,1737486544.4130218
ADAUSD,1.039298,0.951005,1.016702,21549731.74618190,1737486604.5133412
DOTUSD,6.84320,6.15510,6.77780,407457.07173322,1737486604.5133474
XETHZUSD,3364.82000,3202.14000,3336.49000,22114.00865488,1737486604.513349
LINKUSD,27.063690,23.674270,26.831620,463401.19901901,1737486604.513352
XLTCZUSD,125.03000,113.65000,121.53000,43712.33645222,1737486604.5133545
MATICUSD,0.464400,0.428000,0.459600,683008.22967175,1737486604.5133579
SOLUSD,260.00000,230.15000,258.48000,486397.26623271,1737486604.513361
XXBTZUSD,107200.00000,100114.20000,106775.90000,3081.14023108,1737486604.5133636
XDGUSD,0.401425600,0.335255400,0.383903600,206314394.88683293,1737486604.5133662
XXRPZUSD,3.23975000,3.01200000,3.19800000,48257074.01837318,1737486604.51337
ADAUSD,1.039298,0.951005,1.016572,21543172.04488644,1737486664.6133091
DOTUSD,6.84320,6.15510,6.77780,406989.65297021,1737486664.6133153
XETHZUSD,3364.82000,3202.14000,3333.15000,22087.16140991,1737486664.6133168
LINKUSD,27.063690,23.674270,26.750000,462191.61536226,1737486664.6133196
XLTCZUSD,125.03000,113.65000,121.59000,43604.20356376,1737486664.6133223
MATICUSD,0.464400,0.428000,0.459800,683058.00136124,1737486664.6133244
SOLUSD,260.00000,230.15000,258.11000,487152.88815937,1737486664.6133256
XXBTZUSD,107200.00000,100114.20000,106772.30000,3106.19638914,1737486664.613327
XDGUSD,0.401425600,0.335255400,0.383140600,207269450.30113698,1737486664.6133285
XXRPZUSD,3.23975000,3.01200000,3.19799000,48257340.57605565,1737486664.6133296
ADAUSD,1.039298,0.951005,1.014411,21543808.93226401,1737486724.7034333
DOTUSD,6.84320,6.15510,6.76830,406958.66215698,1737486724.7034378
XETHZUSD,3364.82000,3202.14000,3330.85000,22080.87039673,1737486724.7034385
LINKUSD,27.063690,23.674270,26.712310,460685.44726812,1737486724.7034404
XLTCZUSD,125.03000,113.65000,121.36000,43604.36544556,1737486724.7034416
MATICUSD,0.464400,0.428000,0.459200,683073.47340878,1737486724.703451
SOLUSD,260.00000,230.15000,257.69000,487297.00349883,1737486724.7034533
XXBTZUSD,107200.00000,100114.20000,106674.30000,3106.37087091,1737486724.7034545
XDGUSD,0.401425600,0.335255400,0.382155300,207485928.90109921,1737486724.703456
XXRPZUSD,3.23975000,3.01200000,3.19534000,48196402.67966320,1737486724.7034576
ADAUSD,1.039298,0.951005,1.013210,21539257.11111891,1737486784.7875142
DOTUSD,6.84320,6.15510,6.75280,407032.67784890,1737486784.787517
XETHZUSD,3364.82000,3202.14000,3327.49000,22083.54289482,1737486784.7875185
LINKUSD,27.063690,23.674270,26.669810,461147.30581593,1737486784.78752
XLTCZUSD,125.03000,113.65000,121.25000,43603.94821767,1737486784.7875216
MATICUSD,0.464400,0.428000,0.459200,682984.73976878,1737486784.7875235
SOLUSD,260.00000,230.15000,255.75000,495691.34593351,1737486784.7875247
XXBTZUSD,107200.00000,100114.20000,106621.00000,3105.91364497,1737486784.787526
XDGUSD,0.401425600,0.335255400,0.381992700,207546465.62565942,1737486784.787527
XXRPZUSD,3.23975000,3.01200000,3.19032000,48072643.59896179,1737486784.7875288
ADAUSD,1.039298,0.951005,1.013899,21544668.32958813,1737486844.9965508
DOTUSD,6.84320,6.15510,6.75280,407023.87929953,1737486844.9965727
XETHZUSD,3364.82000,3202.14000,3327.53000,22111.00990578,1737486844.9965737
LINKUSD,27.063690,23.674270,26.696150,461188.80547253,1737486844.9965749
XLTCZUSD,125.03000,113.65000,121.01000,43605.17449979,1737486844.9965763
MATICUSD,0.464400,0.428000,0.459200,682984.73976878,1737486844.9965777
SOLUSD,260.00000,230.15000,256.16000,496763.94327767,1737486844.9965796
XXBTZUSD,107200.00000,100114.20000,106603.60000,3106.42993727,1737486844.9965808
XDGUSD,0.401425600,0.335255400,0.382301400,207549893.53179160,1737486844.996582
XXRPZUSD,3.23975000,3.01200000,3.18794000,48050589.64507235,1737486844.996584
ADAUSD,1.039298,0.951005,1.010225,21532415.57178884,1737486905.0996935
DOTUSD,6.84320,6.15510,6.74640,407023.13277101,1737486905.099701
XETHZUSD,3364.82000,3202.14000,3325.53000,22110.85823184,1737486905.0997024
LINKUSD,27.063690,23.674270,26.621780,461934.20499501,1737486905.0997038
XLTCZUSD,125.03000,113.65000,120.82000,43615.73646813,1737486905.099705
MATICUSD,0.464400,0.428000,0.457000,689664.29416346,1737486905.0997064
SOLUSD,260.00000,230.15000,254.98000,497221.45067410,1737486905.0997083
XXBTZUSD,107200.00000,100114.20000,106403.80000,3122.87555215,1737486905.0997095
XDGUSD,0.401425600,0.335255400,0.381086000,207629167.99055085,1737486905.0997114
XXRPZUSD,3.23975000,3.01200000,3.18698000,48037387.80922224,1737486905.0997133
ADAUSD,1.039298,0.951005,1.010788,21539016.27108757,1737486965.2172158
DOTUSD,6.84320,6.15510,6.73820,406816.47216271,1737486965.2172203
XETHZUSD,3364.82000,3202.14000,3327.38000,22110.11810746,1737486965.2172213
LINKUSD,27.063690,23.674270,26.628740,462076.00003379,1737486965.2172225
XLTCZUSD,125.03000,113.65000,120.82000,43596.07164855,1737486965.217224
MATICUSD,0.464400,0.428000,0.457000,691169.49857346,1737486965.2172253
SOLUSD,260.00000,230.15000,254.89000,497328.99608093,1737486965.2172267
XXBTZUSD,107200.00000,100114.20000,106300.10000,3123.57610278,1737486965.2172282
XDGUSD,0.401425600,0.335255400,0.381413700,207697231.02995742,1737486965.2172298
XXRPZUSD,3.23975000,3.01200000,3.19159000,48045908.63612839,1737486965.217232
ADAUSD,1.039298,0.951005,1.013787,21539659.37400256,1737487025.3281195
DOTUSD,6.84320,6.15510,6.74310,407841.71389099,1737487025.3281236
XETHZUSD,3364.82000,3202.14000,3332.08000,22120.40850871,1737487025.3281257
LINKUSD,27.063690,23.674270,26.678640,450427.17873243,1737487025.3281274
XLTCZUSD,125.03000,113.65000,121.02000,43600.78424516,1737487025.3281293
MATICUSD,0.464400,0.428000,0.457300,692496.01866281,1737487025.328132
SOLUSD,260.00000,230.15000,255.03000,498098.39818730,1737487025.3281336
XXBTZUSD,107200.00000,100114.20000,106389.30000,3123.81295013,1737487025.3281355
XDGUSD,0.401425600,0.335255400,0.382810200,208142597.74053793,1737487025.3281374
XXRPZUSD,3.23975000,3.01200000,3.19624000,48063170.76777203,1737487025.32814
ADAUSD,1.039298,0.951005,1.014761,21539136.03147625,1737487085.4308586
DOTUSD,6.84320,6.15510,6.76080,408730.08483702,1737487085.430863
XETHZUSD,3364.82000,3202.14000,3333.23000,22060.55637161,1737487085.430864
LINKUSD,27.063690,23.674270,26.809310,450290.92052320,1737487085.4308655
XLTCZUSD,125.03000,113.65000,121.18000,43609.68781864,1737487085.4308665
MATICUSD,0.464400,0.428000,0.457800,692506.94046272,1737487085.4308681
SOLUSD,260.00000,230.15000,255.04000,498129.09459623,1737487085.4308696
XXBTZUSD,107200.00000,100114.20000,106490.00000,3122.73477280,1737487085.430871
XDGUSD,0.401425600,0.335255400,0.383160700,208445698.16419823,1737487085.4308717
XXRPZUSD,3.23975000,3.01200000,3.19501000,48066100.70786625,1737487085.4308732
ADAUSD,1.039298,0.951005,1.015609,21569726.09129939,1737487145.5384731
DOTUSD,6.84320,6.15510,6.75970,409062.38546335,1737487145.538476
XETHZUSD,3364.82000,3202.14000,3332.09000,22060.26835467,1737487145.538477
LINKUSD,27.063690,23.674270,26.770940,450092.56929130,1737487145.5384784
XLTCZUSD,125.03000,113.65000,121.29000,43613.83210634,1737487145.5384798
MATICUSD,0.464400,0.428000,0.458400,692548.07847669,1737487145.5384822
SOLUSD,260.00000,230.15000,255.15000,498250.58527367,1737487145.5384836
XXBTZUSD,107200.00000,100114.20000,106541.40000,3122.84758592,1737487145.538485
XDGUSD,0.401425600,0.335255400,0.383661800,208475100.68815862,1737487145.538486
XXRPZUSD,3.23975000,3.01200000,3.19599000,48084975.59558556,1737487145.538488
ADAUSD,1.039298,0.951005,1.013991,21527840.83630319,1737487205.6691725
DOTUSD,6.84320,6.15510,6.75410,409603.91721742,1737487205.6691775
XETHZUSD,3364.82000,3202.14000,3326.69000,22043.03076882,1737487205.6691787
LINKUSD,27.063690,23.674270,26.756080,449923.81591975,1737487205.6691797
XLTCZUSD,125.03000,113.65000,121.09000,43617.93389709,1737487205.6691878
MATICUSD,0.464400,0.428000,0.457900,692607.29069800,1737487205.6691902
SOLUSD,260.00000,230.15000,254.54000,498470.16921110,1737487205.6691916
XXBTZUSD,107200.00000,100114.20000,106437.90000,3120.87292183,1737487205.6691933
XDGUSD,0.401425600,0.335255400,0.383176300,208451121.77755631,1737487205.6691942
