Pair,High,Low,Last Price,Volume,Timestamp
SOLUSD,196.23000,186.00000,188.80000,125897.54566677,1739754449.4787602
XXBTZUSD,97667.10000,96112.60000,96280.10000,337.25638266,1739754449.478761
XDGUSD,0.273064300,0.263710800,0.266183500,34208699.35210934,1739754449.4787617
XXRPZUSD,2.80331000,2.69500000,2.74630000,17431711.30847049,1739754449.4787621
ADAUSD,0.788623,0.762115,0.781500,4300998.78154096,1739754509.7680337
DOTUSD,5.02070,4.83180,4.92110,178691.69843089,1739754509.7680366
XETHZUSD,2725.85000,2652.76000,2668.81000,7521.80642023,1739754509.7680376
LINKUSD,19.271390,18.563190,18.776460,115095.78315524,1739754509.7680385
XLTCZUSD,137.41000,124.88000,127.17000,65722.91037602,1739754509.7680395
MATICUSD,0.331400,0.314800,0.327900,578069.65513465,1739754509.7680404
SOLUSD,196.23000,186.00000,188.80000,125904.74592677,1739754509.7680414
XXBTZUSD,97667.10000,96112.60000,96280.30000,337.39844871,1739754509.7680423
XDGUSD,0.273064300,0.263710800,0.266183500,34182909.66451424,1739754509.768043
XXRPZUSD,2.80331000,2.69500000,2.74801000,17466117.09997555,1739754509.768044
ADAUSD,0.788623,0.762115,0.781229,4301032.87326896,1739754569.9070148
DOTUSD,5.02070,4.83180,4.92110,178606.78104020,1739754569.9070172
XETHZUSD,2725.85000,2652.76000,2668.79000,7523.30312566,1739754569.907018
LINKUSD,19.271390,18.563190,18.776460,114986.63958524,1739754569.9070187
XLTCZUSD,137.41000,124.88000,127.17000,65722.64895343,1739754569.9070199
MATICUSD,0.331400,0.314800,0.327900,578069.65513465,1739754569.9070208
SOLUSD,196.23000,186.00000,188.80000,125891.10195417,1739754569.9070215
XXBTZUSD,97667.10000,96112.60000,96291.50000,337.44073133,1739754569.9070225
XDGUSD,0.273064300,0.263710800,0.266183500,34182809.66451424,1739754569.9070237
XXRPZUSD,2.80331000,2.69500000,2.75006000,17415754.14446344,1739754569.9070244
ADAUSD,0.788623,0.762115,0.781229,4301092.36965931,1739754630.0544553
DOTUSD,5.02070,4.83180,4.92100,179473.80234897,1739754630.0544586
XETHZUSD,2725.85000,2652.76000,2668.79000,7521.33680369,1739754630.0544598
LINKUSD,19.271390,18.563190,18.776460,114986.63958524,1739754630.0544615
XLTCZUSD,137.41000,124.88000,126.93000,65726.92097310,1739754630.0544627
MATICUSD,0.331400,0.314800,0.327900,578069.65513465,1739754630.0544643
SOLUSD,196.23000,186.00000,188.80000,125893.90292339,1739754630.0544658
XXBTZUSD,97667.10000,96112.60000,96281.20000,337.44995374,1739754630.0544674
XDGUSD,0.273064300,0.263710800,0.266183500,34181506.95451424,1739754630.0544684
