Pair,High,Low,Last Price,Volume,Timestamp
ADAUSD,1.074582,0.951005,0.998831,27284287.14645673,1737465670.7397027
DOTUSD,6.64470,6.15090,6.57030,565538.35939269,1737465670.7397056
XETHZUSD,3383.08000,3202.14000,3303.87000,27034.63988615,1737465670.739707
LINKUSD,26.476350,23.674270,25.868810,575200.02429830,1737465670.7397082
XLTCZUSD,125.03000,113.10000,121.82000,61230.72893521,1737465670.7397091
MATICUSD,0.462900,0.428000,0.454200,971200.82905188,1737465670.7397108
SOLUSD,258.77000,230.15000,242.60000,594786.69000731,1737465670.7397118
XXBTZUSD,107900.00000,100114.20000,104706.50000,4088.20831605,1737465670.7397141
XDGUSD,0.401425600,0.335255400,0.376229400,193189036.47640194,1737465670.739715
XXRPZUSD,3.36250000,3.00000000,3.13635000,67340175.54713506,1737465670.7397156
ADAUSD,1.074582,0.951005,0.999720,27284321.88973566,1737465730.9603155
DOTUSD,6.64470,6.15090,6.57270,565679.91095617,1737465730.9603188
XETHZUSD,3383.08000,3202.14000,3305.39000,27336.04300581,1737465730.96032
LINKUSD,26.476350,23.674270,25.958130,573080.70917849,1737465730.9603267
XLTCZUSD,125.03000,113.10000,122.26000,61238.63644164,1737465730.960328
MATICUSD,0.462900,0.428000,0.453700,971596.46346048,1737465730.96033
SOLUSD,258.77000,230.15000,243.84000,595716.74323594,1737465730.960331
XXBTZUSD,107900.00000,100114.20000,104850.80000,4088.06438786,1737465730.9603324
XDGUSD,0.401425600,0.335255400,0.375000000,193284534.22473984,1737465730.9603336
XXRPZUSD,3.36250000,3.00000000,3.14265000,67420513.94180075,1737465730.9603345
ADAUSD,1.074582,0.951005,0.998347,27284341.26229504,1737465791.155448
DOTUSD,6.64470,6.15090,6.56780,565850.10198824,1737465791.1554508
XETHZUSD,3383.08000,3202.14000,3304.39000,27321.05762334,1737465791.155452
LINKUSD,26.476350,23.674270,25.973580,572503.68683624,1737465791.1554527
XLTCZUSD,125.03000,113.10000,122.25000,61268.73863226,1737465791.1554534
MATICUSD,0.462900,0.428000,0.453700,971538.11870547,1737465791.1554544
SOLUSD,258.77000,230.15000,242.99000,595703.73806693,1737465791.1554554
XXBTZUSD,107900.00000,100114.20000,104779.20000,4090.68268682,1737465791.1554565
XDGUSD,0.401425600,0.335255400,0.373050600,193972099.40422196,1737465791.1554575
XXRPZUSD,3.36250000,3.00000000,3.13509000,67391362.99516761,1737465791.1554585
ADAUSD,1.074582,0.951005,0.998347,27281002.47861296,1737465851.3702781
DOTUSD,6.64470,6.15090,6.56780,565850.10198824,1737465851.370282
XETHZUSD,3383.08000,3202.14000,3304.38000,27315.30497156,1737465851.3702836
LINKUSD,26.476350,23.674270,25.994180,571550.22558384,1737465851.370285
XLTCZUSD,125.03000,113.10000,122.23000,61272.81210617,1737465851.3702862
MATICUSD,0.462900,0.428000,0.453700,971538.11870547,1737465851.3702877
SOLUSD,258.77000,230.15000,242.51000,595494.15235767,1737465851.3702898
XXBTZUSD,107900.00000,100114.20000,104650.30000,4090.42211327,1737465851.370292
XDGUSD,0.401425600,0.335255400,0.373226000,195246991.24598068,1737465851.3702939
XXRPZUSD,3.36250000,3.00000000,3.13311000,67392237.46562317,1737465851.3702955
ADAUSD,1.074582,0.951005,0.999007,27280463.09512682,1737465911.7470167
DOTUSD,6.64470,6.15090,6.56190,565854.74950064,1737465911.7470198
XETHZUSD,3383.08000,3202.14000,3302.89000,27307.47743202,1737465911.7470205
LINKUSD,26.476350,23.674270,26.001100,571073.52452605,1737465911.747022
XLTCZUSD,125.03000,113.10000,122.17000,61270.39872954,1737465911.747023
MATICUSD,0.462900,0.428000,0.453900,955194.90314891,1737465911.7470245
SOLUSD,258.77000,230.15000,242.81000,595061.36070994,1737465911.7470255
XXBTZUSD,107900.00000,100114.20000,104616.50000,4091.66495626,1737465911.7470264
XDGUSD,0.401425600,0.335255400,0.373892200,195237848.78832157,1737465911.7470274
XXRPZUSD,3.36250000,3.00000000,3.13240000,67327282.24587538,1737465911.747028
ADAUSD,1.074582,0.951005,0.999007,27278998.40261395,1737465972.1399522
DOTUSD,6.64470,6.15090,6.56130,565831.39965934,1737465972.139955
XETHZUSD,3383.08000,3202.14000,3301.45000,27293.28799787,1737465972.139956
LINKUSD,26.476350,23.674270,26.070110,572442.50592898,1737465972.1399572
XLTCZUSD,125.03000,113.10000,121.84000,61266.74170238,1737465972.139958
MATICUSD,0.462900,0.428000,0.453900,955194.90314891,1737465972.1399596
SOLUSD,258.77000,230.15000,242.88000,594777.41662813,1737465972.1399605
XXBTZUSD,107900.00000,100114.20000,104585.90000,4088.29583920,1737465972.1399622
XDGUSD,0.401425600,0.335255400,0.373043200,195426576.93469604,1737465972.1399632
XXRPZUSD,3.36250000,3.00000000,3.13094000,67290500.00074013,1737465972.1399646
ADAUSD,1.074582,0.951005,0.994623,27272111.61248787,1737466032.3454573
DOTUSD,6.64470,6.15090,6.56130,564011.43355755,1737466032.34546
XETHZUSD,3383.08000,3202.14000,3296.75000,27257.49261520,1737466032.345461
LINKUSD,26.476350,23.674270,25.975400,571914.48336491,1737466032.3454618
XLTCZUSD,125.03000,113.10000,121.39000,61266.26330726,1737466032.3454628
MATICUSD,0.462900,0.428000,0.453900,955194.90314891,1737466032.3454635
SOLUSD,258.77000,230.15000,241.90000,594532.39875586,1737466032.3454642
XXBTZUSD,107900.00000,100114.20000,104413.20000,4085.87389772,1737466032.3454652
XDGUSD,0.401425600,0.335255400,0.368000100,196412197.33005028,1737466032.345466
XXRPZUSD,3.36250000,3.00000000,3.12192000,67539104.10947499,1737466032.345467
ADAUSD,1.074582,0.951005,0.993531,27273649.19584769,1737466092.5619147
DOTUSD,6.64470,6.15090,6.52980,563592.14994942,1737466092.5619233
XETHZUSD,3383.08000,3202.14000,3295.93000,27256.46997687,1737466092.561925
LINKUSD,26.476350,23.674270,25.975400,571299.69461018,1737466092.561926
XLTCZUSD,125.03000,113.10000,121.11000,61327.20945697,1737466092.561927
MATICUSD,0.462900,0.428000,0.453900,955151.50445610,1737466092.5619287
SOLUSD,258.77000,230.15000,241.69000,594651.86206092,1737466092.56193
XXBTZUSD,107900.00000,100114.20000,104464.50000,4086.13852616,1737466092.5619318
XDGUSD,0.401425600,0.335255400,0.369066900,197098554.88687554,1737466092.561933
XXRPZUSD,3.36250000,3.00000000,3.12072000,67533193.69854980,1737466092.561934
ADAUSD,1.074582,0.951005,0.995055,27273870.42047399,1737466152.751331
DOTUSD,6.64470,6.15090,6.53610,563600.60195420,1737466152.751338
XETHZUSD,3383.08000,3202.14000,3296.85000,27428.11141798,1737466152.7513387
LINKUSD,26.476350,23.674270,25.976960,571143.36144173,1737466152.7513402
XLTCZUSD,125.03000,113.10000,121.47000,61329.68017880,1737466152.7513413
