Pair,High,Low,Last Price,Volume,Timestamp
ADAUSD,0.988172,0.938379,0.938379,8655960.25204382,1738297118.9136608
DOTUSD,6.25150,5.89580,6.03720,338999.26181341,1738297118.913672
XETHZUSD,3283.43000,3179.10000,3223.01000,15559.89693492,1738297118.9136736
LINKUSD,25.200000,24.187520,24.250000,157379.39152028,1738297118.9136753
XLTCZUSD,135.00000,123.40000,126.38000,110379.34173515,1738297118.9136772
MATICUSD,0.420400,0.402100,0.406000,604969.56956070,1738297118.9136791
SOLUSD,244.69000,234.88000,234.98000,214757.94432644,1738297118.9136806
XXBTZUSD,106414.40000,103882.20000,104195.50000,1624.55332353,1738297118.9136844
XDGUSD,0.338586600,0.326144000,0.326719000,42853079.49842305,1738297118.9136863
XXRPZUSD,3.15570000,3.07941000,3.07942000,20165749.31752447,1738297118.9136882
ADAUSD,0.988172,0.938379,0.938379,8655960.25204382,1738297179.6762736
DOTUSD,6.25150,5.89580,6.03720,338999.26181341,1738297179.6762764
XETHZUSD,3283.43000,3179.10000,3223.01000,15555.82974973,1738297179.6762774
LINKUSD,25.200000,24.187520,24.250000,157367.43360685,1738297179.676278
XLTCZUSD,135.00000,123.44000,126.77000,110290.61805228,1738297179.6762788
MATICUSD,0.420400,0.402100,0.406000,604897.81780070,1738297179.6762795
SOLUSD,244.69000,234.88000,235.13000,214767.99841761,1738297179.6762803
XXBTZUSD,106414.40000,103882.20000,104254.10000,1623.97781355,1738297179.6762817
XDGUSD,0.338586600,0.326144000,0.326918400,42854764.94842305,1738297179.6762824
XXRPZUSD,3.15570000,3.07941000,3.08086000,20199163.84144559,1738297179.6762834
ADAUSD,0.988172,0.938379,0.939663,8657088.66617339,1738297240.0516772
DOTUSD,6.25150,5.89580,6.03720,338660.87475612,1738297240.051679
XETHZUSD,3283.43000,3179.10000,3223.01000,15394.65041863,1738297240.05168
LINKUSD,25.200000,24.187520,24.250000,157366.51089272,1738297240.0516806
XLTCZUSD,135.00000,123.70000,126.78000,109618.36311918,1738297240.0516813
MATICUSD,0.420400,0.402100,0.406000,604897.81780070,1738297240.051682
SOLUSD,244.69000,234.88000,235.49000,214790.87537459,1738297240.0516827
XXBTZUSD,106414.40000,103882.20000,104254.10000,1623.84107762,1738297240.0516837
XDGUSD,0.338586600,0.326144000,0.326983800,42914298.95400246,1738297240.0516841
XXRPZUSD,3.15570000,3.07941000,3.08100000,20199143.32558828,1738297240.0516849
ADAUSD,0.988172,0.938379,0.939663,8652715.64412395,1738297300.7970455
DOTUSD,6.25150,5.89580,6.04570,338853.14618457,1738297300.7970731
XETHZUSD,3283.43000,3179.10000,3226.81000,15394.57566525,1738297300.7970743
LINKUSD,25.200000,24.187520,24.277980,157306.48771563,1738297300.7970755
XLTCZUSD,135.00000,123.78000,126.96000,110026.79388037,1738297300.7970765
MATICUSD,0.420400,0.402100,0.406000,604897.81780070,1738297300.7970777
SOLUSD,244.69000,234.88000,235.97000,214528.44654034,1738297300.7970786
XXBTZUSD,106414.40000,103882.20000,104297.60000,1623.34386277,1738297300.7970798
XDGUSD,0.338586600,0.326144000,0.327560700,42917694.84185337,1738297300.7970808
XXRPZUSD,3.15570000,3.07941000,3.08489000,20135492.79699150,1738297300.7970822
ADAUSD,0.988172,0.938379,0.940150,8652494.19660718,1738297361.1276324
DOTUSD,6.25150,5.89580,6.05000,338800.05836161,1738297361.1276407
XETHZUSD,3283.43000,3179.10000,3228.31000,15360.59965299,1738297361.1276422
LINKUSD,25.200000,24.187520,24.303570,157406.43575570,1738297361.1276429
XLTCZUSD,135.00000,124.00000,127.08000,109884.59823824,1738297361.1276438
MATICUSD,0.420400,0.402100,0.406000,603054.88686986,1738297361.127645
SOLUSD,244.69000,234.88000,236.00000,213141.29391945,1738297361.1276457
XXBTZUSD,106414.40000,103882.20000,104301.80000,1623.12618823,1738297361.1276464
XDGUSD,0.338586600,0.326144000,0.327580600,42902593.48655667,1738297361.1276472
XXRPZUSD,3.15570000,3.07941000,3.08489000,19886467.53492385,1738297361.127649
ADAUSD,0.988172,0.938379,0.939920,8656640.35980112,1738297421.9552755
DOTUSD,6.25150,5.89580,6.05000,338797.91140225,1738297421.9552782
XETHZUSD,3283.43000,3179.10000,3228.46000,15359.52107710,1738297421.9552794
LINKUSD,25.200000,24.187520,24.306790,157225.11233249,1738297421.9552803
XLTCZUSD,135.00000,124.31000,127.04000,109673.09603799,1738297421.9552813
MATICUSD,0.420400,0.402100,0.406000,603054.88686986,1738297421.955283
SOLUSD,244.69000,234.88000,236.00000,213443.29804943,1738297421.9552839
XXBTZUSD,106414.40000,103882.20000,104310.90000,1623.09873864,1738297421.955285
XDGUSD,0.338586600,0.326144000,0.327652100,42902143.48022934,1738297421.9552858
XXRPZUSD,3.15570000,3.07941000,3.08382000,19737050.75151249,1738297421.9552867
ADAUSD,0.988172,0.938379,0.940455,8656774.85416325,1738297482.7765555
DOTUSD,6.25150,5.89580,6.05000,338983.28165018,1738297482.77656
XETHZUSD,3283.43000,3179.10000,3231.24000,15378.51835090,1738297482.7765617
LINKUSD,25.200000,24.187520,24.336380,156943.92181678,1738297482.7765634
XLTCZUSD,135.00000,124.31000,127.20000,109304.46359897,1738297482.7765653
MATICUSD,0.420400,0.402100,0.406000,602982.52588986,1738297482.7765667
SOLUSD,244.69000,234.88000,236.25000,214100.62266974,1738297482.7765682
XXBTZUSD,106414.40000,103882.20000,104353.00000,1623.52726306,1738297482.7765696
XDGUSD,0.338586600,0.326144000,0.327749500,42899222.94437870,1738297482.7765708
XXRPZUSD,3.15570000,3.07941000,3.08313000,19703307.54868282,1738297482.7765725
ADAUSD,0.988172,0.938379,0.940455,8647883.17490292,1738297543.1625013
DOTUSD,6.25150,5.89580,6.05000,339795.80116698,1738297543.1625037
XETHZUSD,3283.43000,3179.10000,3232.72000,15337.05036375,1738297543.1625044
LINKUSD,25.200000,24.187520,24.358150,157173.19029377,1738297543.1625054
XLTCZUSD,135.00000,124.52000,127.35000,109308.06847098,1738297543.1625135
MATICUSD,0.420400,0.402100,0.406000,602982.52588986,1738297543.1625144
SOLUSD,244.69000,234.88000,236.38000,214077.25905763,1738297543.1625154
XXBTZUSD,106414.40000,103882.20000,104473.60000,1620.96522402,1738297543.1625168
XDGUSD,0.338586600,0.326144000,0.327875400,42899868.08205463,1738297543.1625175
XXRPZUSD,3.15570000,3.07941000,3.08565000,19694347.78454096,1738297543.162519
ADAUSD,0.988172,0.938379,0.940455,8647860.49449056,1738297603.902584
DOTUSD,6.25150,5.89580,6.05920,339812.33036580,1738297603.9025877
XETHZUSD,3283.43000,3179.10000,3233.84000,15337.87881114,1738297603.9025886
LINKUSD,25.200000,24.187520,24.358150,157158.91231100,1738297603.90259
XLTCZUSD,135.00000,124.52000,127.35000,109250.22847850,1738297603.9025908
MATICUSD,0.420400,0.402100,0.406000,601082.52588986,1738297603.902592
SOLUSD,244.69000,234.88000,236.36000,211604.41011714,1738297603.9025931
XXBTZUSD,106414.40000,103882.20000,104469.60000,1620.13326121,1738297603.902601
XDGUSD,0.338586600,0.326144000,0.327875400,42899868.08205463,1738297603.9026022
XXRPZUSD,3.15570000,3.07941000,3.08624000,19689363.28189501,1738297603.9026039
ADAUSD,0.988172,0.938379,0.941400,8651958.19543607,1738297664.2005916
