Pair,High,Low,Last Price,Volume,Timestamp
ADAUSD,1.145861,1.049483,1.095459,15421525.95824976,1737243760.5350142
DOTUSD,7.58080,6.83750,7.02450,781986.86996757,1737243760.535019
XETHZUSD,3494.68000,3227.90000,3308.89000,26212.33587939,1737243760.5350206
LINKUSD,25.661010,23.324600,24.049980,428779.12545695,1737243760.5350232
XLTCZUSD,139.44000,123.19000,125.39000,55771.17856203,1737243760.5350246
MATICUSD,0.513200,0.469200,0.484600,881314.75152547,1737243760.5350266
SOLUSD,270.00000,217.41000,262.00000,1324651.14646015,1737243760.5350282
XXBTZUSD,104907.30000,102222.00000,104446.00000,1782.38213373,1737243760.5350294
XDGUSD,0.433930000,0.383424900,0.396681800,141233275.35816098,1737243760.535031
XXRPZUSD,3.31688000,3.06029000,3.27584000,50957895.05322592,1737243760.535033
ADAUSD,1.145861,1.049483,1.097780,15428699.13557403,1737243821.3369567
DOTUSD,7.58080,6.83750,7.02450,781979.81404365,1737243821.3369591
XETHZUSD,3494.68000,3227.90000,3312.19000,26215.54988846,1737243821.3369603
LINKUSD,25.661010,23.324600,24.098370,428738.62074392,1737243821.3369613
XLTCZUSD,139.44000,123.19000,125.43000,55772.85787270,1737243821.3369625
MATICUSD,0.513200,0.469200,0.483900,881512.75492547,1737243821.336964
SOLUSD,270.00000,217.41000,262.55000,1325477.21512291,1737243821.3369648
XXBTZUSD,104907.30000,102222.00000,104446.10000,1782.42262226,1737243821.3369668
XDGUSD,0.433930000,0.383424900,0.396723400,141241472.36112885,1737243821.336968
XXRPZUSD,3.31688000,3.06029000,3.27776000,51026753.74025527,1737243821.336969
ADAUSD,1.145861,1.049483,1.097781,15427392.27229324,1737243882.1430075
DOTUSD,7.58080,6.83750,7.03330,781814.49665108,1737243882.1430113
XETHZUSD,3494.68000,3227.90000,3310.00000,26221.35259663,1737243882.1430128
LINKUSD,25.661010,23.324600,24.100150,429153.68129917,1737243882.1430147
XLTCZUSD,139.44000,123.19000,125.50000,55703.05676665,1737243882.1430163
MATICUSD,0.513200,0.469200,0.484000,881754.63676547,1737243882.1430175
SOLUSD,270.00000,217.41000,262.60000,1325518.65777894,1737243882.143019
XXBTZUSD,104907.30000,102222.00000,104382.60000,1783.04521627,1737243882.1430204
XDGUSD,0.433930000,0.383424900,0.396559100,141272383.09977061,1737243882.1430213
XXRPZUSD,3.31688000,3.06029000,3.27394000,51067359.14654064,1737243882.143023
ADAUSD,1.145861,1.049483,1.098000,15453386.27594340,1737243942.8895936
DOTUSD,7.58080,6.83750,7.03260,782028.79206522,1737243942.8895957
XETHZUSD,3494.68000,3227.90000,3310.00000,26223.47936587,1737243942.8895962
LINKUSD,25.661010,23.324600,24.088210,429339.62199592,1737243942.8895972
XLTCZUSD,139.44000,123.19000,125.48000,55701.90384248,1737243942.8895984
MATICUSD,0.513200,0.469200,0.483900,882316.98170547,1737243942.8895998
SOLUSD,270.00000,217.41000,261.88000,1326156.41549848,1737243942.8896008
XXBTZUSD,104907.30000,102222.00000,104382.50000,1781.28151108,1737243942.8896017
XDGUSD,0.433930000,0.383424900,0.396857100,141263774.49731789,1737243942.889603
XXRPZUSD,3.31688000,3.06029000,3.27878000,51065116.45544905,1737243942.889604
ADAUSD,1.145861,1.049483,1.097999,15488201.75034939,1737244003.6333017
DOTUSD,7.58080,6.83750,7.03250,782240.84307218,1737244003.633305
XETHZUSD,3494.68000,3227.90000,3310.61000,26232.79199697,1737244003.633306
LINKUSD,25.661010,23.324600,24.105280,429353.47565303,1737244003.6333072
XLTCZUSD,139.44000,123.19000,125.49000,55698.00518520,1737244003.6333082
MATICUSD,0.513200,0.469200,0.483900,882316.98170547,1737244003.6333094
SOLUSD,270.00000,217.41000,261.87000,1326337.82441398,1737244003.6333108
XXBTZUSD,104907.30000,102222.00000,104265.10000,1791.84701391,1737244003.6333122
XDGUSD,0.433930000,0.383424900,0.396030000,141218994.26125654,1737244003.633313
XXRPZUSD,3.31688000,3.06029000,3.28000000,51077979.42301496,1737244003.6333144
ADAUSD,1.145861,1.049483,1.096824,15502540.49557068,1737244064.3761342
DOTUSD,7.58080,6.83750,7.03530,782235.75520736,1737244064.3761373
XETHZUSD,3494.68000,3227.90000,3309.30000,26234.38385953,1737244064.3761387
LINKUSD,25.661010,23.324600,24.125880,429382.48841888,1737244064.3761404
XLTCZUSD,139.44000,123.19000,125.51000,55717.77568546,1737244064.376142
MATICUSD,0.513200,0.469200,0.483900,882316.98170547,1737244064.3761444
SOLUSD,270.00000,217.41000,262.69000,1326497.14522105,1737244064.3761468
XXBTZUSD,104907.30000,102222.00000,104256.30000,1790.76521558,1737244064.3761485
XDGUSD,0.433930000,0.383424900,0.395999500,141245735.35979242,1737244064.3761506
XXRPZUSD,3.31688000,3.06029000,3.27398000,51127871.25060411,1737244064.3761525
ADAUSD,1.145861,1.049483,1.096681,15507412.14896031,1737244125.12403
DOTUSD,7.58080,6.83750,7.03740,782195.71880581,1737244125.1240335
XETHZUSD,3494.68000,3227.90000,3308.32000,26248.59090111,1737244125.124035
LINKUSD,25.661010,23.324600,24.130130,429361.85588846,1737244125.1240358
XLTCZUSD,139.44000,123.19000,125.51000,55703.03919118,1737244125.1240377
MATICUSD,0.513200,0.469200,0.482700,883328.70503547,1737244125.1240392
SOLUSD,270.00000,217.41000,263.79000,1326666.59708380,1737244125.1240401
XXBTZUSD,104907.30000,102222.00000,104237.00000,1790.44774142,1737244125.124042
XDGUSD,0.433930000,0.383424900,0.396001400,141239192.49287501,1737244125.1240432
XXRPZUSD,3.31594000,3.06029000,3.27465000,51156144.33538558,1737244125.1240447
ADAUSD,1.145861,1.049483,1.098215,15549441.49192905,1737244185.420454
DOTUSD,7.58080,6.83750,7.04330,786855.96229507,1737244185.420457
XETHZUSD,3494.68000,3227.90000,3309.56000,26249.90218580,1737244185.4204586
LINKUSD,25.661010,23.324600,24.185540,429735.50889381,1737244185.42046
XLTCZUSD,139.44000,123.19000,125.50000,55682.97083583,1737244185.4204621
MATICUSD,0.513200,0.469200,0.482700,883328.70503547,1737244185.4204638
SOLUSD,270.00000,217.41000,263.76000,1326831.54465845,1737244185.4204655
XXBTZUSD,104907.30000,102222.00000,104250.00000,1795.27864204,1737244185.4204671
XDGUSD,0.433930000,0.383424900,0.396181000,141288104.52813729,1737244185.4204686
XXRPZUSD,3.31305000,3.06029000,3.27569000,51196200.33906636,1737244185.4204698
ADAUSD,1.145861,1.049483,1.098903,15562323.81972166,1737244246.1586268
DOTUSD,7.58080,6.83750,7.03020,786877.57004160,1737244246.1586301
XETHZUSD,3494.68000,3227.90000,3307.32000,26249.38149861,1737244246.1586308
