Pair,High,Low,Last Price,Volume,Timestamp
ADAUSD,0.765500,0.698537,0.711212,8552484.01403489,1738889290.6802382
DOTUSD,4.83470,4.43840,4.50080,350993.84764442,1738889290.6802437
XETHZUSD,2856.38000,2655.61000,2683.54000,23995.67801378,1738889290.680246
LINKUSD,19.935080,18.418160,18.606950,323319.81893426,1738889290.6802485
XLTCZUSD,109.62000,99.63000,104.03000,38491.98718634,1738889290.6802504
MATICUSD,0.320400,0.294700,0.299800,636235.20082501,1738889290.6802533
SOLUSD,204.17000,187.33000,190.01000,224671.20014269,1738889290.6802557
XXBTZUSD,99100.00000,95700.00000,96491.70000,2009.85803690,1738889290.6802595
XDGUSD,0.265918400,0.243126100,0.248217100,49310359.99572695,1738889290.6802616
XXRPZUSD,2.46922000,2.27941000,2.31813000,33983192.47018743,1738889290.6802638
ADAUSD,0.765500,0.698537,0.712133,8552498.65049548,1738889350.8163419
DOTUSD,4.83470,4.43840,4.50500,350996.30910674,1738889350.8163445
XETHZUSD,2856.38000,2655.61000,2683.54000,23995.66294569,1738889350.8163457
LINKUSD,19.935080,18.418160,18.628440,323317.21654213,1738889350.8163466
XLTCZUSD,109.62000,99.63000,104.18000,38521.35404123,1738889350.8163474
MATICUSD,0.320400,0.294700,0.299800,636235.20082501,1738889350.8163483
SOLUSD,204.17000,187.33000,190.14000,224655.77965307,1738889350.8163493
XXBTZUSD,99100.00000,95700.00000,96476.10000,2009.81969268,1738889350.81635
XDGUSD,0.265918400,0.243126100,0.248238600,49306465.55310289,1738889350.8163505
XXRPZUSD,2.46922000,2.27941000,2.31952000,33983356.28860111,1738889350.8163512
ADAUSD,0.765500,0.698537,0.712871,8553058.00523448,1738889410.9144223
DOTUSD,4.83470,4.43840,4.50700,350996.30910674,1738889410.9144263
XETHZUSD,2856.38000,2655.61000,2685.08000,23995.55493670,1738889410.914428
LINKUSD,19.935080,18.418160,18.628440,323298.94880390,1738889410.9144297
XLTCZUSD,109.62000,99.63000,104.00000,38521.70505394,1738889410.9144313
MATICUSD,0.320400,0.294700,0.299800,631589.09431496,1738889410.9144335
SOLUSD,204.17000,187.33000,190.15000,224637.30386727,1738889410.914435
XXBTZUSD,99100.00000,95700.00000,96539.80000,2009.79991840,1738889410.9144363
XDGUSD,0.265918400,0.243126100,0.248419900,49308959.02997099,1738889410.9144375
XXRPZUSD,2.46922000,2.27941000,2.31929000,34015103.83341880,1738889410.9144392
ADAUSD,0.765500,0.698537,0.711814,8556352.04440462,1738889471.0048635
DOTUSD,4.83470,4.43840,4.49980,350938.34449818,1738889471.0048673
XETHZUSD,2856.38000,2655.61000,2681.13000,23997.32527642,1738889471.0048687
LINKUSD,19.935080,18.418160,18.621190,323334.75935809,1738889471.0048704
XLTCZUSD,109.62000,99.63000,103.58000,38567.17945624,1738889471.0048718
MATICUSD,0.320400,0.294700,0.299800,630607.97922186,1738889471.0048738
SOLUSD,204.17000,187.33000,189.76000,224871.39050964,1738889471.0048754
XXBTZUSD,99100.00000,95700.00000,96484.70000,2009.80476448,1738889471.0048773
XDGUSD,0.265918400,0.243126100,0.248052600,49322838.53856050,1738889471.0048785
XXRPZUSD,2.46922000,2.27941000,2.31516000,34018240.03010399,1738889471.0048804
ADAUSD,0.765500,0.698537,0.712092,8558163.22206082,1738889531.0833712
DOTUSD,4.83470,4.43840,4.50890,350688.17307524,1738889531.0833757
XETHZUSD,2856.38000,2655.61000,2685.34000,23987.29364044,1738889531.0833776
LINKUSD,19.935080,18.418160,18.622590,324830.97556928,1738889531.0833795
XLTCZUSD,109.62000,99.63000,103.70000,38592.11631218,1738889531.0833814
MATICUSD,0.320400,0.294700,0.299800,630607.97922186,1738889531.083384
SOLUSD,204.17000,187.33000,190.12000,224380.51683812,1738889531.083393
XXBTZUSD,99100.00000,95700.00000,96492.90000,2009.95119397,1738889531.0833962
XDGUSD,0.265918400,0.243126100,0.248532300,49331618.34948621,1738889531.0833979
XXRPZUSD,2.46922000,2.27941000,2.31928000,34042404.92811127,1738889531.0833998
ADAUSD,0.765500,0.698537,0.712092,8558014.39021635,1738889591.1592717
DOTUSD,4.83470,4.43840,4.49790,350687.17307524,1738889591.159274
XETHZUSD,2856.38000,2655.61000,2684.21000,23983.99338636,1738889591.159275
LINKUSD,19.935080,18.418160,18.589960,324829.75831630,1738889591.159276
XLTCZUSD,109.62000,99.63000,103.18000,38594.47830738,1738889591.1592772
MATICUSD,0.320400,0.294700,0.296900,631808.75658783,1738889591.1592786
SOLUSD,204.17000,187.33000,189.76000,224371.01834426,1738889591.1592798
XXBTZUSD,99100.00000,95700.00000,96423.30000,2010.15474229,1738889591.1592808
XDGUSD,0.265918400,0.243126100,0.247980200,49314491.67255909,1738889591.159282
XXRPZUSD,2.46922000,2.27941000,2.31246000,33979100.45416703,1738889591.159283
ADAUSD,0.765500,0.698537,0.711309,8544316.89825283,1738889651.234139
DOTUSD,4.83470,4.43840,4.49790,350687.17307524,1738889651.2341413
XETHZUSD,2856.38000,2655.61000,2684.20000,23983.53549742,1738889651.2341423
LINKUSD,19.935080,18.418160,18.589960,324754.27702783,1738889651.2341435
XLTCZUSD,109.62000,99.63000,103.56000,42121.74064199,1738889651.234145
MATICUSD,0.320400,0.294700,0.296900,631808.75658783,1738889651.2341464
SOLUSD,204.17000,187.33000,189.83000,224350.85285920,1738889651.2341473
XXBTZUSD,99100.00000,95700.00000,96423.40000,2010.13489503,1738889651.2341483
XDGUSD,0.265918400,0.243126100,0.248199900,49296866.10830568,1738889651.234149
XXRPZUSD,2.46922000,2.27941000,2.31472000,33979538.17347263,1738889651.2341502
ADAUSD,0.765500,0.698537,0.712037,8544404.74825283,1738889711.321644
DOTUSD,4.83470,4.43840,4.51130,350777.98831562,1738889711.3216484
XETHZUSD,2856.38000,2655.61000,2686.84000,23983.19423589,1738889711.32165
LINKUSD,19.935080,18.418160,18.623820,324761.38986355,1738889711.321652
XLTCZUSD,109.62000,99.63000,103.65000,42123.32413317,1738889711.321654
MATICUSD,0.320400,0.294700,0.296900,631508.75658783,1738889711.321656
SOLUSD,204.17000,187.33000,189.97000,223541.91042550,1738889711.3216584
XXBTZUSD,99100.00000,95700.00000,96509.00000,2010.12968237,1738889711.3216617
XDGUSD,0.265918400,0.243126100,0.248542500,49291464.08509331,1738889711.3216631
XXRPZUSD,2.46922000,2.27941000,2.31944000,33962959.35302890,1738889711.321665
ADAUSD,0.765500,0.698537,0.711848,8545104.64410833,1738889771.4057364
DOTUSD,4.83470,4.43840,4.50880,350617.03949925,1738889771.405739
XETHZUSD,2856.38000,2655.61000,2687.18000,23956.48878297,1738889771.40574
LINKUSD,19.935080,18.418160,18.623820,324761.38986355,1738889771.4057412
XLTCZUSD,109.62000,99.63000,103.43000,42174.13782163,1738889771.4057426
MATICUSD,0.320400,0.294700,0.296900,631508.75658783,1738889771.4057438
SOLUSD,204.17000,187.33000,189.86000,221736.01290863,1738889771.4057453
XXBTZUSD,99100.00000,95700.00000,96528.20000,2011.59887874,1738889771.4057467
XDGUSD,0.265918400,0.243126100,0.248413500,49292175.68943956,1738889771.4057477
XXRPZUSD,2.46922000,2.27941000,2.31649000,33966009.07210456,1738889771.405749
ADAUSD,0.765500,0.698537,0.713900,8545265.15465392,1738889831.4878297
DOTUSD,4.83470,4.43840,4.51990,350652.71236688,1738889831.4878368
XETHZUSD,2856.38000,2655.61000,2689.86000,23743.53773642,1738889831.487838
LINKUSD,19.935080,18.418160,18.659610,324582.55940509,1738889831.4878392
XLTCZUSD,109.62000,99.63000,103.80000,42175.59397174,1738889831.4878407
MATICUSD,0.320400,0.294700,0.296900,631508.75658783,1738889831.487842
SOLUSD,204.17000,187.33000,190.00000,221728.90174021,1738889831.4878428
XXBTZUSD,99100.00000,95700.00000,96595.50000,2011.81923130,1738889831.4878438
XDGUSD,0.265918400,0.243126100,0.248823200,49391845.61216130,1738889831.4878447
XXRPZUSD,2.46922000,2.27941000,2.32499000,33976562.35888770,1738889831.4878457
ADAUSD,0.765500,0.698537,0.715149,8545219.70626315,1738889891.5717587
DOTUSD,4.83470,4.43840,4.51930,350653.71236688,1738889891.5717628
XETHZUSD,2856.38000,2655.61000,2691.02000,23743.48630449,1738889891.5717645
LINKUSD,19.935080,18.418160,18.678310,324607.45740107,1738889891.5717664
XLTCZUSD,109.62000,99.63000,103.96000,42138.31033787,1738889891.5717678
MATICUSD,0.320400,0.294700,0.296900,631508.75658783,1738889891.5717702
SOLUSD,204.17000,187.33000,190.11000,221584.07502873,1738889891.571772
XXBTZUSD,99100.00000,95700.00000,96568.40000,2012.47756563,1738889891.571774
XDGUSD,0.265918400,0.243126100,0.248999900,49388225.36406017,1738889891.571776
XXRPZUSD,2.46922000,2.27941000,2.32583000,34234638.16289921,1738889891.5717785
ADAUSD,0.765500,0.698537,0.713534,8544729.75568446,1738889951.66231
DOTUSD,4.83470,4.43840,4.51440,350618.71236688,1738889951.662315
XETHZUSD,2856.38000,2655.61000,2691.01000,23743.63054289,1738889951.662316
LINKUSD,19.935080,18.418160,18.621960,324610.22893107,1738889951.6623175
XLTCZUSD,109.62000,99.63000,103.62000,42143.45886965,1738889951.662319
MATICUSD,0.320400,0.294700,0.296900,631508.75658783,1738889951.6623201
