Pair,High,Low,Last Price,Volume,Timestamp
ADAUSD,1.005252,0.951486,0.956229,11126798.17388730,1737638187.2138999
DOTUSD,6.59920,6.23930,6.26320,261208.55313934,1737638187.2139037
XETHZUSD,3308.91000,3181.79000,3205.78000,22416.61199946,1737638187.2139058
LINKUSD,25.743380,23.992530,24.177000,244063.00978288,1737638187.2139084
XLTCZUSD,118.10000,111.19000,112.42000,22872.29398775,1737638187.213911
MATICUSD,0.450600,0.429600,0.431000,437140.77969280,1737638187.2139137
SOLUSD,271.88000,242.20000,242.52000,596776.53940533,1737638187.213916
XXBTZUSD,105117.70000,101285.90000,101622.20000,1760.72800466,1737638187.2139218
XDGUSD,0.373159800,0.345524800,0.345545000,69109102.60923624,1737638187.2139242
XXRPZUSD,3.28529000,3.04722000,3.04801000,43778241.91034178,1737638187.2139258
ADAUSD,1.005252,0.951486,0.956048,11125977.44877452,1737638247.5656216
DOTUSD,6.59920,6.23930,6.26720,257468.88155720,1737638247.5656245
XETHZUSD,3308.91000,3181.79000,3205.94000,22419.12648966,1737638247.5656254
LINKUSD,25.743380,23.992530,24.177000,243070.44374768,1737638247.5656266
XLTCZUSD,118.10000,111.19000,112.25000,22790.32004021,1737638247.5656285
MATICUSD,0.450600,0.429600,0.431000,437140.77969280,1737638247.5656302
SOLUSD,271.88000,242.20000,242.76000,596947.84384174,1737638247.5656312
XXBTZUSD,105117.70000,101285.90000,101544.10000,1761.48740520,1737638247.5656323
XDGUSD,0.373159800,0.345151600,0.345151600,69172254.62690309,1737638247.5656333
XXRPZUSD,3.28529000,3.04459000,3.04459000,43786603.37842076,1737638247.5656345
ADAUSD,1.005252,0.951486,0.954000,11128233.77964880,1737638307.8721292
DOTUSD,6.59920,6.23930,6.24700,257575.16661568,1737638307.8721323
XETHZUSD,3308.91000,3181.79000,3204.34000,22419.95837107,1737638307.8721335
LINKUSD,25.743380,23.992530,24.100260,243073.26709478,1737638307.872135
XLTCZUSD,118.10000,111.19000,112.25000,22785.32004021,1737638307.872136
MATICUSD,0.450600,0.429600,0.429700,437267.84449121,1737638307.872137
SOLUSD,271.88000,242.20000,242.32000,596909.19969854,1737638307.8721385
XXBTZUSD,105117.70000,101285.90000,101544.10000,1762.22938726,1737638307.8721402
XDGUSD,0.373159800,0.344433100,0.344458600,69355075.45916686,1737638307.8721416
XXRPZUSD,3.28529000,3.03842000,3.03842000,43869894.83937058,1737638307.8721426
ADAUSD,1.005252,0.951486,0.955043,11172424.91604469,1737638368.172535
DOTUSD,6.59920,6.23930,6.24980,258866.45631254,1737638368.172539
XETHZUSD,3308.91000,3181.79000,3201.30000,22422.45773519,1737638368.1725402
LINKUSD,25.743380,23.992530,24.073080,243104.07873162,1737638368.1725414
XLTCZUSD,118.10000,111.19000,112.25000,22783.48500017,1737638368.1725428
MATICUSD,0.450600,0.429600,0.430300,441511.82341999,1737638368.172544
SOLUSD,271.88000,242.20000,242.47000,596824.05666951,1737638368.172545
XXBTZUSD,105117.70000,101285.90000,101454.70000,1763.25411201,1737638368.1725464
XDGUSD,0.373159800,0.344418600,0.344687600,69359425.64547868,1737638368.1725478
XXRPZUSD,3.28529000,3.03777000,3.04101000,43887211.17855561,1737638368.172549
ADAUSD,1.005252,0.951486,0.955332,11172408.65337166,1737638428.3840666
DOTUSD,6.59920,6.23930,6.24500,258881.94067434,1737638428.3840702
XETHZUSD,3308.91000,3181.79000,3202.15000,22421.70266134,1737638428.384071
LINKUSD,25.743380,23.992530,24.085420,242990.83120470,1737638428.3840723
XLTCZUSD,118.10000,111.19000,111.93000,22783.53719372,1737638428.3840735
MATICUSD,0.450600,0.429600,0.429900,443495.64724824,1737638428.3840747
SOLUSD,271.88000,242.20000,242.46000,595933.33788848,1737638428.3840764
XXBTZUSD,105117.70000,101285.90000,101432.00000,1764.58709392,1737638428.3840783
XDGUSD,0.373159800,0.344418600,0.344834600,69367626.75284848,1737638428.3840802
XXRPZUSD,3.28529000,3.03777000,3.03851000,43862371.99069060,1737638428.3840816
ADAUSD,1.005252,0.951486,0.953888,11172233.90909526,1737638488.690753
DOTUSD,6.59920,6.23930,6.24840,254811.14297984,1737638488.6907563
XETHZUSD,3308.91000,3181.79000,3202.24000,22423.59176032,1737638488.6907573
LINKUSD,25.743380,23.992530,24.130420,244086.51592156,1737638488.690759
XLTCZUSD,118.10000,111.19000,111.93000,22756.20319372,1737638488.69076
MATICUSD,0.450600,0.429600,0.429900,443495.64724824,1737638488.6907623
SOLUSD,271.88000,242.20000,242.73000,592781.14011307,1737638488.6907651
XXBTZUSD,105117.70000,101285.90000,101414.80000,1765.27247255,1737638488.6907663
XDGUSD,0.373159800,0.344418600,0.345319400,69843153.06110607,1737638488.6907678
XXRPZUSD,3.28529000,3.03564000,3.04152000,44003109.87832270,1737638488.6907701
ADAUSD,1.005252,0.951486,0.955239,11172896.44546901,1737638549.0041964
DOTUSD,6.59920,6.23930,6.24840,254760.63697984,1737638549.004201
XETHZUSD,3308.91000,3181.79000,3204.31000,22435.25765084,1737638549.004203
LINKUSD,25.743380,23.992530,24.130420,244077.53269156,1737638549.0042052
XLTCZUSD,118.10000,111.19000,112.16000,22757.52522043,1737638549.0042074
MATICUSD,0.450600,0.429600,0.429900,443495.64724824,1737638549.004209
SOLUSD,271.88000,242.20000,242.87000,591619.71465181,1737638549.0042114
XXBTZUSD,105117.70000,101285.90000,101385.80000,1765.07548187,1737638549.0042136
XDGUSD,0.373159800,0.344418600,0.345347900,69843518.43194033,1737638549.0042152
XXRPZUSD,3.28529000,3.03564000,3.04286000,44038844.23042334,1737638549.0042171
ADAUSD,1.005252,0.951486,0.953958,11172045.85271873,1737638609.3327878
DOTUSD,6.59920,6.23930,6.24590,254874.81488717,1737638609.3327925
XETHZUSD,3308.91000,3181.79000,3202.57000,22439.06585479,1737638609.332794
LINKUSD,25.743380,23.992530,24.122810,244145.92234073,1737638609.3327951
XLTCZUSD,118.10000,111.19000,111.96000,22753.35320883,1737638609.3327963
