Timestamp,Open,High,Low,Close,VWAP,Volume,Count,Crypto,Volatility,Price_Change,RSI,MA_7,MA_14,Close_Lag_1,Close_Lag_2,Close_Lag_3,Rolling_Std_7,Rolling_Std_14,EMA_7,EMA_14,MACD,Day_of_Week,Month,Week_of_Year
2023-08-03 00:00:00,0.0740561,0.0742465,0.07,0.0710513,0.0721859,43200000.0,3226,Dogecoin,0.0042465,-0.0030043,14.93654775,0.075233257,0.078483343,0.0740556,0.0747641,0.0747792,0.002878857,0.00398581,0.075029323,0.077502761,-0.002473438,2,3,10
2023-09-03 00:00:00,0.0711462,0.072236,0.0640008,0.0659985,0.0674703,43500000.0,4681,Dogecoin,0.0082352,-0.0050528,11.75905928,0.073164457,0.077185779,0.0710513,0.0740556,0.0747641,0.003594412,0.004856022,0.072771618,0.07596886,-0.003197242,3,3,10
2023-10-03 00:00:00,0.0659838,0.0662051,0.0626167,0.0659446,0.0647404,46200000.0,4255,Dogecoin,0.0035884,-5.39e-05,13.58886035,0.071608357,0.076116664,0.0659985,0.0710513,0.0740556,0.004066227,0.005567958,0.071064863,0.074632292,-0.003567429,4,3,10
2023-11-03 00:00:00,0.0659443,0.0688647,0.0627852,0.0666028,0.0657015,38800000.0,3890,Dogecoin,0.0060795,0.000658,16.40631685,0.070456586,0.075107136,0.0659446,0.0659985,0.0710513,0.004195841,0.00593512,0.069949347,0.073561693,-0.003612346,5,3,10
2023-12-03 00:00:00,0.0665578,0.0714499,0.0658818,0.0709624,0.0675075,51300000.0,3204,Dogecoin,0.0055681,0.0043596,26.56345922,0.069911329,0.074305429,0.0666028,0.0659446,0.0659985,0.003766523,0.005656851,0.070202611,0.073215121,-0.00301251,6,3,10
13/03/2023,0.0710363,0.0739036,0.068379,0.0730246,0.0718735,41100000.0,3610,Dogecoin,0.0055246,0.0020622,33.43269719,0.069662829,0.073709157,0.0709624,0.0666028,0.0659446,0.003435865,0.005282194,0.070908108,0.073189718,-0.00228161,0,3,11
14/03/2023,0.0730777,0.0778634,0.0714795,0.0748238,0.0751131,38900000.0,5302,Dogecoin,0.0063839,0.0017992,38.73885823,0.069772571,0.073284657,0.0730246,0.0709624,0.0666028,0.003607535,0.004896071,0.071887031,0.073407595,-0.001520564,1,3,11
15/03/2023,0.0749999,0.0761297,0.0675688,0.069956,0.0715011,54400000.0,4190,Dogecoin,0.0085609,-0.0048678,29.95127572,0.0696161,0.072424679,0.0748238,0.0730246,0.0709624,0.003566347,0.004265005,0.071404273,0.072947383,-0.001543109,2,3,11
16/03/2023,0.0699053,0.0741307,0.0689115,0.0726315,0.0709698,41500000.0,3667,Dogecoin,0.0052192,0.0026755,37.41646893,0.070563671,0.071864064,0.069956,0.0748238,0.0730246,0.003317463,0.003586582,0.07171108,0.072905265,-0.001194185,3,3,11
17/03/2023,0.0724883,0.077371,0.0716868,0.0765559,0.0749356,59600000.0,4585,Dogecoin,0.0056842,0.0039244,49.55287343,0.072079571,0.071843964,0.0726315,0.069956,0.0748238,0.003279194,0.003557235,0.072922285,0.073392016,-0.000469731,4,3,11
