Timestamp,ADA_Open,BTC_Open,DOT_Open,ETH_Open,LTC_Open,SOL_Open,XRP_Open,ADA_High,BTC_High,DOT_High,ETH_High,LTC_High,SOL_High,XRP_High,ADA_Low,BTC_Low,DOT_Low,ETH_Low,LTC_Low,SOL_Low,XRP_Low,ADA_Close,BTC_Close,DOT_Close,ETH_Close,LTC_Close,SOL_Close,XRP_Close,ADA_VWAP,BTC_VWAP,DOT_VWAP,ETH_VWAP,LTC_VWAP,SOL_VWAP,XRP_VWAP,ADA_Volume,BTC_Volume,DOT_Volume,ETH_Volume,LTC_Volume,SOL_Volume,XRP_Volume,ADA_Count,BTC_Count,DOT_Count,ETH_Count,LTC_Count,SOL_Count,XRP_Count,ADA_Volatility,BTC_Volatility,DOT_Volatility,ETH_Volatility,LTC_Volatility,SOL_Volatility,XRP_Volatility,ADA_Price_Change,BTC_Price_Change,DOT_Price_Change,ETH_Price_Change,LTC_Price_Change,SOL_Price_Change,XRP_Price_Change,ADA_RSI,BTC_RSI,DOT_RSI,ETH_RSI,LTC_RSI,SOL_RSI,XRP_RSI,ADA_MA_7,BTC_MA_7,DOT_MA_7,ETH_MA_7,LTC_MA_7,SOL_MA_7,XRP_MA_7,ADA_MA_14,BTC_MA_14,DOT_MA_14,ETH_MA_14,LTC_MA_14,SOL_MA_14,XRP_MA_14
2023-09-18,0.246912,26539.9,4.0726,1623.21,63.58,18.83,0.49257,0.256024,27468.1,4.2193,1669.01,67.82,20.17,0.50739,0.244449,26405.7,4.0171,1605.99,63.08,18.62,0.48724,0.251638,26758.3,4.1055,1637.34,65.85,19.65,0.50322,0.253509,26969.8,4.1419,1645.69,66.02,19.49,0.49869,3884049.961,3044.118506,186221.4519,10585.47213,23275.61235,399023.9193,6995847.188,2248,31481,2792,11348,4504,10103,5612,0.011575,1062.4,0.2022,63.02,4.74,1.55,0.02015,0.004368,218.5,0.0292,14.14,2.29,0.83,0.01028,43.82922137,64.32268159,39.13491246,51.71142486,55.51470588,51.1627907,46.73859735,0.249356143,26439.37143,4.078585714,1623.505714,63.63285714,18.84285714,0.492821429,0.251223571,26118.17143,4.142192857,1622.698571,62.90785714,19.05142857,0.495921429
2023-09-19,0.251727,26758.3,4.1066,1637.34,65.9,19.65,0.50319,0.257673,27494.5,4.1669,1660.36,68.36,20.39,0.51648,0.250902,26691.2,4.0823,1627.67,65.67,19.59,0.50078,0.254875,27228.6,4.1573,1643.49,67.31,20.02,0.51401,0.254975,27141.7,4.1221,1645.68,67.33,20.01,0.5101,4100970.946,2891.068652,164375.8739,9764.348642,19350.73587,316416.8071,6495750.2,1388,28030,1743,8429,3579,6688,4651,0.006771,803.3,0.0846,32.69,2.69,0.8,0.0157,0.003237,470.3,0.0518,6.15,1.46,0.37,0.01079,46.35194293,69.06596753,43.36755647,52.08480565,60.57401813,47.9338843,54.90570274,0.250699286,26638.82857,4.103014286,1630.711429,64.69,19.14428571,0.497591429,0.251030714,26221.02143,4.135271429,1623.415,63.20785714,19.03357143,0.496545714
2023-09-20,0.254756,27228.6,4.1556,1643.5,67.32,20.03,0.51401,0.256426,27397.8,4.1653,1649.28,67.86,20.53,0.52545,0.250348,26826.7,4.0689,1606.1,63.33,19.8,0.50694,0.251728,27135.1,4.1413,1622.72,64.6,20.3,0.52145,0.252906,27127.8,4.1194,1631.57,64.81,20.17,0.51729,3821854.432,2185.322789,125641.6899,12023.70346,88726.77903,389942.0175,7605535.223,1651,25852,1273,6667,6472,5451,5752,0.006078,571.1,0.0964,43.18,4.53,0.73,0.01851,-0.003147,-93.5,-0.016,-20.77,-2.71,0.28,0.00744,42.58182091,67.83364112,41.26571897,48.16067653,53.89784946,55.88752197,59.56659619,0.251113571,26767.97143,4.123214286,1632.814286,65.06285714,19.41714286,0.503048571,0.250606214,26318.97143,4.126142857,1622.731429,63.33214286,19.08142857,0.497838571
2023-09-21,0.251559,27135.1,4.14,1622.72,64.56,20.3,0.52139,0.253083,27150.0,4.1604,1625.05,65.0,20.3,0.52139,0.244223,26358.2,4.0002,1568.39,62.95,19.29,0.50018,0.24499,26567.6,4.0135,1584.25,64.75,19.46,0.50725,0.247857,26729.8,4.0552,1598.66,64.42,19.77,0.50781,5690820.873,2525.150417,156283.8371,16209.3805,18421.40338,342797.6329,9649892.039,1871,24016,1266,7523,3337,5175,4705,0.00886,791.8,0.1602,56.66,2.05,1.01,0.02121,-0.006738,-567.5,-0.1278,-38.47,0.15,-0.84,-0.0142,36.30210341,54.20347243,33.57559871,38.83046302,52.49307479,46.4,51.04993,0.250216571,26772.55714,4.116957143,1626.78,65.33857143,19.50285714,0.505567143,0.249692643,26342.62857,4.10645,1618.21,63.40928571,19.04928571,0.497999286
2023-09-22,0.244915,26567.6,4.0135,1584.25,64.74,19.45,0.50724,0.246391,26716.9,4.0334,1601.89,65.82,19.78,0.51677,0.242751,26490.0,3.9798,1577.53,63.97,19.16,0.50389,0.244869,26583.8,4.0199,1593.07,64.37,19.43,0.51208,0.244856,26616.7,4.0135,1592.64,64.75,19.52,0.51095,1722529.13,1377.788184,188405.2087,7884.622148,11659.36099,281579.338,7336714.038,1267,17004,1203,6560,3102,4013,4231,0.00364,226.9,0.0536,24.36,1.85,0.62,0.01288,-0.000121,16.2,0.0064,8.82,-0.38,-0.03,0.00483,39.10836256,59.36103294,35.75238804,42.3209771,54.19447092,48.49498328,53.18027515,0.249403571,26768.81429,4.099942857,1619.897143,65.12142857,19.54571429,0.507232857,0.249018357,26391.1,4.090042857,1615.129286,63.535,19.03642857,0.498507857
2023-09-23,0.24504,26583.8,4.0182,1593.24,64.38,19.43,0.51233,0.24672,26630.0,4.0355,1598.0,65.25,19.57,0.51478,0.243858,26500.0,4.0016,1588.21,64.38,19.28,0.50581,0.246212,26580.8,4.0299,1593.43,65.08,19.48,0.50769,0.245219,26564.4,4.0214,1593.7,64.85,19.43,0.51105,2073617.566,554.3160531,81615.95267,4552.971724,7919.625894,134410.4385,3602279.897,1028,10469,2138,3723,2545,2332,2314,0.002862,130.0,0.0339,9.79,0.87,0.29,0.00897,0.001343,-3.0,0.01,0.36,0.71,0.05,-0.00439,41.85391973,59.54008357,36.95625232,42.51729795,54.77647059,50.34129693,51.76971911,0.248797429,26770.57143,4.077671429,1613.928571,65.07428571,19.59428571,0.508377143,0.248509786,26440.35,4.075007143,1612.132143,63.68,19.03928571,0.498798571
2023-09-24,0.246284,26580.8,4.03,1593.43,65.08,19.48,0.5071,0.246284,26711.0,4.0548,1600.5,65.08,19.66,0.5115,0.241818,26157.0,3.9764,1571.33,63.31,19.23,0.49841,0.24297,26252.3,3.9909,1580.91,63.6,19.37,0.50221,0.24468,26500.3,4.024,1590.14,64.56,19.49,0.50636,1085968.761,722.6816091,84193.22906,5516.088791,7203.347925,144562.4442,3798025.262,957,13034,4208,4003,2490,2677,2575,0.004466,554.0,0.0784,29.17,1.77,0.43,0.01309,-0.003242,-328.5,-0.039,-12.52,-1.48,-0.11,-0.00548,42.88025131,55.44074828,39.30925389,43.45179515,55.96153846,61.84486373,52.41701153,0.248183143,26729.5,4.065471429,1607.887143,65.08,19.67285714,0.509701429,0.248075929,26470.51429,4.063421429,1609.565714,63.85714286,19.12,0.499190714
2023-09-25,0.242656,26252.4,3.9915,1580.9,63.56,19.36,0.502,0.245972,26420.0,4.0848,1596.17,64.99,19.74,0.50698,0.240743,26000.0,3.9515,1563.63,62.63,19.1,0.49075,0.245972,26289.8,4.0631,1588.32,64.33,19.39,0.50541,0.244624,26219.4,4.0307,1582.42,64.2,19.47,0.49844,1675924.185,2938.533456,145452.2782,12814.47331,12788.39333,262089.8521,11600000.0,1164,21545,4677,5904,2508,3456,5176,0.005229,420.0,0.1333,32.54,2.36,0.64,0.01623,0.003002,37.5,0.0722,7.41,0.73,0.02,0.0032,55.24909185,67.31963835,55.89256074,58.50390426,64.19304619,69.55503513,66.53585066,0.247373714,26662.57143,4.059414286,1600.884286,64.86285714,19.63571429,0.510014286,0.248364929,26550.97143,4.069,1612.195,64.24785714,19.23928571,0.501417857
2023-09-26,0.245893,26289.8,4.0632,1588.33,64.36,19.39,0.5054,0.247644,26393.2,4.0879,1598.03,65.03,19.51,0.50722,0.243255,26094.3,3.9705,1579.8,63.12,18.82,0.49598,0.245252,26214.9,4.0106,1593.37,63.79,19.03,0.50182,0.245408,26244.6,4.0529,1589.16,64.1,19.24,0.5021,2507307.61,1256.887285,129635.8251,7171.540439,10050.52137,262274.3723,7824469.239,1282,15093,4038,5541,1997,3409,3685,0.004389,298.9,0.1174,18.23,1.91,0.69,0.01124,-0.00072,-74.9,-0.0525,5.05,-0.54,-0.36,-0.00359,49.69058886,57.19607179,51.70191904,50.08891853,60.34115139,62.61261261,61.58723218,0.245999,26517.75714,4.038457143,1593.724286,64.36,19.49428571,0.508272857,0.248349143,26578.29286,4.070735714,1612.217857,64.525,19.31928571,0.502932143
2023-09-27,0.245173,26214.9,4.0094,1593.55,63.76,19.03,0.50137,0.248,26818.2,4.0683,1633.79,65.45,19.47,0.50719,0.242695,26100.1,3.9659,1583.59,63.03,18.74,0.49658,0.24473,26359.9,3.9887,1597.61,63.52,19.13,0.4989,0.244846,26423.4,4.0161,1605.59,63.97,19.06,0.50168,2936935.246,2024.309607,69749.88494,13267.01152,16461.32078,341604.2328,9837407.293,1592,19930,4267,9016,2825,4394,4209,0.005305,718.1,0.1024,50.2,2.42,0.73,0.01061,-0.000522,145.0,-0.0219,4.24,-0.27,0.1,-0.00292,43.76824818,52.67886855,49.22459153,46.93021332,54.51327434,59.11330049,58.52675166,0.244999286,26407.01429,4.016657143,1590.137143,64.20571429,19.32714286,0.505051429,0.248056429,26587.49286,4.069935714,1611.475714,64.63428571,19.37214286,0.50405
2023-09-28,0.24448,26359.9,3.9887,1597.75,63.51,19.12,0.49892,0.250912,27312.9,4.0969,1667.5,65.44,19.98,0.51003,0.243135,26329.9,3.9802,1597.09,63.12,19.09,0.495,0.248947,27026.8,4.075,1652.83,65.25,19.97,0.50988,0.247342,26810.4,4.0541,1634.59,64.58,19.47,0.50189,9634463.446,2519.558471,113547.6913,20532.75146,23992.61395,316493.3776,12300000.0,2423,23912,4649,8663,3109,4435,4536,0.007777,983.0,0.1167,70.41,2.32,0.89,0.01503,0.004217,666.9,0.0863,55.22,1.73,0.84,0.01098,46.64993075,58.87945057,51.17827187,56.39444552,56.80672269,62.5282167,60.51047935,0.245564571,26472.61429,4.025442857,1599.934286,64.27714286,19.4,0.505427143,0.247890571,26622.58571,4.0712,1613.357143,64.80785714,19.45142857,0.505497143
2023-09-29,0.249132,27027.3,4.0749,1652.84,65.25,19.97,0.50991,0.255669,27225.7,4.1155,1687.99,66.44,20.45,0.54933,0.247742,26692.0,4.056,1648.73,64.94,19.87,0.50609,0.249516,26920.1,4.0734,1667.9,65.56,20.28,0.52158,0.251116,26950.9,4.0823,1668.31,65.72,20.18,0.52973,4951611.406,2046.275204,134125.9975,16255.17323,30375.19494,289934.2873,20200000.0,2150,20114,4966,6627,3596,4391,11219,0.007927,533.7,0.0595,39.26,1.5,0.58,0.04324,0.000569,-106.7,-0.0016,15.07,0.31,0.31,0.0117,48.4876579,55.54007218,45.11177347,56.45997964,48.90656064,62.86353468,60.87582237,0.246228429,26520.65714,4.033085714,1610.624286,64.44714286,19.52142857,0.506784286,0.247816,26644.73571,4.066514286,1615.260714,64.78428571,19.53357143,0.507008571
2023-09-30,0.24973,26920.1,4.0734,1667.9,65.54,20.28,0.52074,0.254703,27096.0,4.1171,1693.66,66.56,21.83,0.52105,0.248875,26888.3,4.0709,1666.47,65.36,20.1,0.51364,0.253971,26972.9,4.1037,1671.01,65.99,21.37,0.515,0.25174,26983.2,4.0927,1677.59,66.09,20.96,0.51708,3198096.573,591.6336631,94486.87769,4534.245053,7564.653216,366087.1714,5842642.341,1320,14799,2566,4698,2665,6494,3226,0.005828,207.7,0.0462,27.19,1.2,1.73,0.00741,0.004455,52.8,0.0303,3.11,0.43,1.09,-0.00658,54.52323367,57.19572954,43.72803667,58.80299007,51.92819149,70.09009009,57.42823894,0.247336857,26576.67143,4.043628571,1621.707143,64.57714286,19.79142857,0.507828571,0.248067143,26673.62143,4.06065,1617.817857,64.82571429,19.69285714,0.508102857
2023-10-01,0.253971,26972.1,4.1037,1671.01,66.0,21.37,0.51485,0.2681,28087.9,4.29,1756.0,68.76,24.47,0.52582,0.253888,26965.7,4.1037,1668.2,65.82,21.15,0.51374,0.266208,27981.1,4.2598,1733.57,68.14,23.87,0.52411,0.261849,27442.7,4.1864,1699.88,66.87,22.97,0.52113,8545201.371,1803.409713,235321.1715,17740.99146,27705.68132,678691.7333,4989514.179,3287,21224,4275,7716,3665,12916,3192,0.014212,1122.2,0.1863,87.8,2.94,3.32,0.01208,0.012237,1008.2,0.1561,62.56,2.15,2.5,0.00911,69.76084144,69.01702072,63.08657823,71.73579109,64.92829205,82.66494179,64.77391222,0.250656571,26823.64286,4.082042857,1643.515714,65.22571429,20.43428571,0.510957143,0.249419857,26776.57143,4.073757143,1625.701429,65.15285714,20.05357143,0.510329286
2023-10-02,0.266211,27981.1,4.2637,1733.75,68.27,23.88,0.5245,0.274166,28572.5,4.2979,1743.62,68.38,24.77,0.52651,0.257646,27298.0,4.0553,1635.99,59.06,22.92,0.505,0.259715,27500.9,4.1201,1663.05,66.01,23.36,0.51235,0.26529,28044.8,4.2031,1693.51,66.51,23.88,0.51761,14000000.0,5477.097087,371292.2073,29538.9003,44460.7233,576300.4665,9623877.253,4745,35755,4861,11637,4250,11232,4500,0.01652,1274.5,0.2426,107.63,9.32,1.85,0.02151,-0.006493,-480.2,-0.1397,-70.52,-2.13,-0.51,-0.01176,58.07005975,59.16518562,50.89945786,54.14316563,50.52700922,75.03373819,54.26755165,0.252619857,26996.65714,4.090185714,1654.191429,65.46571429,21.00142857,0.511948571,0.249996786,26829.61429,4.0748,1627.537857,65.16428571,20.31857143,0.510981429
2023-10-03,0.259134,27500.9,4.1208,1662.71,65.99,23.38,0.51231,0.264321,27658.2,4.1586,1670.46,66.91,24.77,0.551,0.2575,27189.0,4.0514,1644.0,65.3,23.24,0.50585,0.261098,27428.2,4.0741,1657.0,65.52,23.6,0.53909,0.261531,27439.4,4.1061,1657.94,65.89,23.91,0.52589,4508098.993,2269.820428,150087.8475,15135.99809,8625.191866,571451.1114,14600000.0,1778,24647,3574,6875,2391,9084,7390,0.006821,469.2,0.1072,26.46,1.61,1.53,0.04515,0.001383,-72.7,-0.046,-6.05,-0.49,0.24,0.02674,56.45686775,52.73155244,44.83742864,52.17783796,43.70161858,74.58791209,60.20175724,0.254883571,27169.98571,4.099257143,1663.281429,65.71285714,21.65428571,0.517272857,0.250441286,26843.87143,4.068857143,1628.502857,65.03642857,20.57428571,0.512772857
2023-10-04,0.260876,27428.2,4.0741,1656.99,65.51,23.6,0.53908,0.261134,27826.3,4.0741,1657.57,65.51,23.83,0.54254,0.2526,27229.8,3.9628,1585.85,63.01,22.6,0.52,0.259033,27800.0,4.0499,1647.7,64.42,23.15,0.53255,0.256469,27532.1,4.027,1637.95,64.17,23.15,0.53173,2941163.678,1661.173204,247485.4939,14732.79489,17811.3286,439087.3657,22700000.0,1582,23331,3317,6312,3271,7590,8792,0.008534,596.5,0.1113,71.72,2.5,1.23,0.02254,-0.002065,371.8,-0.0242,-9.3,-1.1,-0.45,-0.00654,57.75362473,58.45519978,44.38574939,54.18145296,49.28571429,69.12751678,54.54843468,0.256926857,27375.71429,4.108,1670.437143,65.84142857,22.22857143,0.52208,0.250963071,26891.36429,4.062328571,1630.287143,65.02357143,20.77785714,0.513565714
2023-10-05,0.258931,27800.0,4.043,1646.72,64.4,23.14,0.53269,0.263842,28116.4,4.0822,1654.52,65.28,23.74,0.53269,0.256707,27366.1,4.0046,1607.4,63.82,22.56,0.51592,0.2602,27413.8,4.0215,1611.4,64.81,22.68,0.52279,0.260071,27747.3,4.0368,1625.98,64.62,23.16,0.5236,2035278.834,2420.066136,143333.3749,11547.44512,13717.05226,349600.4898,7405418.658,1271,23690,1942,6182,2509,5688,3554,0.007135,750.3,0.0776,47.12,1.46,1.18,0.01677,0.001167,-386.2,-0.0284,-36.3,0.39,-0.47,-0.00976,68.30941834,61.28086173,50.55975371,54.57795164,50.23364486,72.74011299,56.60826671,0.258534429,27431.0,4.100357143,1664.518571,65.77857143,22.61571429,0.523924286,0.2520495,26951.80714,4.0629,1632.226429,65.02785714,21.00785714,0.514675714
2023-10-06,0.260576,27413.8,4.0213,1612.41,64.9,22.68,0.52272,0.266891,28284.9,4.0918,1664.0,65.99,23.75,0.52968,0.260576,27185.1,4.0017,1612.11,64.45,22.68,0.51715,0.264901,27947.8,4.0704,1645.85,65.52,23.42,0.52575,0.263874,27754.6,4.0523,1637.86,65.37,23.31,0.52281,2772237.254,2704.349874,109926.435,16363.47538,11176.67189,360715.8641,5957353.305,1280,26866,2014,6328,2512,6218,3433,0.006315,1099.8,0.0901,51.89,1.54,1.07,0.01253,0.004701,534.0,0.0489,34.45,0.71,0.74,0.00296,71.71914303,65.97788398,53.33509444,58.19158182,54.3659833,75.6097561,55.9070089,0.260732286,27577.81429,4.099928571,1661.368571,65.77285714,23.06428571,0.52452,0.253480357,27049.23571,4.066507143,1635.996429,65.11,21.29285714,0.515652143
2023-10-07,0.264735,27947.8,4.0704,1645.97,65.56,23.42,0.52566,0.265575,28028.7,4.112,1648.45,66.23,24.2,0.52592,0.256861,27865.7,4.0501,1631.32,65.03,23.11,0.5201,0.258969,27973.4,4.0543,1634.68,65.48,23.32,0.52198,0.259916,27936.0,4.0816,1641.06,65.63,23.55,0.52273,4237262.329,811.4980862,131534.838,3776.808458,6717.9946,208268.2135,2036159.171,1565,14697,1743,3411,1725,3763,1636,0.008714,163.0,0.0619,17.13,1.2,1.09,0.00582,-0.005932,25.6,-0.0161,-11.17,-0.04,-0.1,-0.00377,62.57962726,66.22698672,51.59853249,56.19425173,51.6,74.48979592,56.2081849,0.261446286,27720.74286,4.092871429,1656.178571,65.7,23.34285714,0.525517143,0.254391571,27148.70714,4.06825,1638.942857,65.13857143,21.56714286,0.516672857
2023-10-08,0.25842,27973.4,4.0533,1634.68,65.51,23.3,0.52195,0.259235,28107.2,4.0729,1641.69,66.01,23.65,0.52381,0.255526,27740.1,4.0028,1617.88,65.03,23.09,0.51593,0.25663,27934.7,4.0114,1633.64,65.41,23.23,0.51787,0.25721,27921.7,4.0171,1630.48,65.39,23.35,0.51969,2082871.504,677.8912909,304561.3516,4887.797804,5734.825414,137184.12,1536040.94,1048,15402,2178,3406,1435,3075,1863,0.003709,367.1,0.0701,23.81,0.98,0.56,0.00788,-0.002339,-38.7,-0.0429,-1.04,-0.07,-0.09,-0.00411,63.71430866,71.02369289,51.33620128,58.20087717,58.16050496,74.68030691,56.8853324,0.260078,27714.11429,4.057385714,1641.902857,65.31,23.25142857,0.524625714,0.255367286,27268.87857,4.069714286,1642.709286,65.26785714,21.84285714,0.517791429
2023-10-09,0.25639,27934.7,4.0105,1633.53,65.37,23.24,0.5176,0.259,27996.8,4.025,1635.99,65.38,23.37,0.52017,0.24866,27275.0,3.7619,1549.0,61.59,21.62,0.4875,0.251333,27586.1,3.8764,1580.09,63.09,22.09,0.50269,0.252243,27591.3,3.9201,1589.88,63.29,22.41,0.50265,6494800.907,2304.996099,1518785.305,21387.45384,14391.28664,357239.6868,10800000.0,2604,20469,6314,7070,3159,7510,6294,0.01034,721.8,0.2631,86.99,3.79,1.75,0.03267,-0.005297,-348.6,-0.135,-53.55,-2.32,-1.14,-0.01518,55.1452099,65.03026227,38.75165683,48.88066806,45.11041009,65.10067114,48.91805887,0.258880571,27726.28571,4.022571429,1630.051429,64.89285714,23.07,0.523245714,0.255750214,27361.47143,4.056378571,1642.121429,65.17928571,22.03571429,0.517597143
2023-10-10,0.251318,27586.1,3.8765,1579.9,63.08,22.09,0.50269,0.253337,27713.6,3.8918,1594.16,63.82,22.49,0.50269,0.246855,27300.0,3.7738,1550.97,62.6,21.7,0.49187,0.24911,27397.3,3.8111,1567.39,63.6,22.11,0.49664,0.249227,27475.9,3.8318,1575.67,63.21,22.06,0.49738,2570176.642,1585.445179,568779.8415,14655.88312,8300.01531,242911.0131,5955319.332,1913,19904,4814,5585,2650,6571,4400,0.006482,413.6,0.118,43.19,1.22,0.79,0.01082,-0.002223,-188.8,-0.0653,-12.7,0.51,0.02,-0.00605,53.5988806,63.35682979,38.16304735,46.53858452,49.24901186,67.90697674,47.97908864,0.257168,27721.87143,3.985,1617.25,64.61857143,22.85714286,0.517181429,0.256025786,27445.92857,4.042128571,1640.265714,65.16571429,22.25571429,0.517227143
2023-10-11,0.24911,27397.3,3.8111,1567.59,63.6,22.11,0.49642,0.249428,27468.9,3.8209,1578.05,63.69,22.41,0.4977,0.245,26551.0,3.7,1542.25,61.15,21.62,0.4785,0.247794,26868.2,3.7372,1566.56,61.53,22.01,0.48889,0.247271,26972.2,3.7433,1564.19,62.01,22.03,0.48667,5667986.224,3092.077996,251875.0226,21845.98024,13941.63666,278229.9239,13000000.0,2108,28755,4035,6598,3162,5770,5677,0.004428,917.9,0.1209,35.8,2.54,0.79,0.0192,-0.001316,-529.1,-0.0739,-0.83,-2.07,-0.1,-0.00775,52.81648711,55.28345425,35.9450095,45.82515395,43.11418685,66.74418605,46.23655914,0.255562429,27588.75714,3.940328571,1605.658571,64.20571429,22.69428571,0.510944286,0.256244643,27482.23571,4.024164286,1638.047857,65.02357143,22.46142857,0.516512143
2023-10-12,0.247794,26868.2,3.7345,1565.93,61.54,22.01,0.4887,0.248032,26925.0,3.7388,1567.67,61.54,22.01,0.4887,0.242,26560.0,3.6252,1521.45,60.34,20.94,0.473,0.245774,26760.9,3.6734,1539.37,61.15,21.29,0.48287,0.24495,26756.9,3.6778,1545.27,61.04,21.37,0.48006,4574231.781,1601.346123,431984.9351,14457.95627,12290.47756,379932.9879,8078469.997,1602,21562,3866,6433,3222,6124,4465,0.006032,365.0,0.1136,46.22,1.2,1.07,0.0157,-0.00202,-107.3,-0.0638,-27.19,-0.38,-0.72,-0.00602,46.96055329,46.87227986,26.9777574,33.501047,34.35114504,57.78301887,39.45169101,0.253501571,27495.48571,3.8906,1595.368571,63.68285714,22.49571429,0.505241429,0.256018,27463.24286,3.995478571,1629.943571,64.73071429,22.55571429,0.514582857
2023-10-13,0.245929,26760.9,3.6735,1539.37,61.13,21.29,0.48294,0.249553,27137.0,3.7698,1574.01,62.11,22.19,0.49128,0.245029,26675.0,3.6698,1537.2,61.07,21.11,0.47864,0.245907,26867.9,3.7201,1552.06,61.57,21.82,0.48521,0.246833,26871.4,3.7119,1546.08,61.5,21.55,0.48348,1116077.573,2111.794818,308697.8304,14881.13698,12471.99337,198642.8183,6432051.808,1086,21702,2275,5756,2886,4115,3988,0.004524,462.0,0.1,36.81,1.04,1.08,0.01264,0.000133,107.0,0.0467,12.69,0.42,0.53,0.00234,46.51378451,49.38602682,30.74239616,33.03754466,34.89780469,58.85057471,34.67599225,0.250788143,27341.21429,3.840557143,1581.97,63.11857143,22.26714286,0.49945,0.255760214,27459.51429,3.970242857,1621.669286,64.44571429,22.66571429,0.511985
2023-10-14,0.246039,26867.9,3.7191,1552.16,61.56,21.83,0.48499,0.247793,26976.5,3.7601,1561.18,61.96,22.28,0.48831,0.245094,26820.0,3.7191,1545.61,61.42,21.8,0.48348,0.247053,26857.3,3.734,1555.01,61.63,22.0,0.48672,0.246609,26885.0,3.7378,1551.76,61.67,21.99,0.48553,895522.1478,730.7568178,61145.17314,3297.514345,5271.651004,100889.3611,2703887.166,754,13661,769,3203,2067,2231,2081,0.002699,156.5,0.041,15.57,0.54,0.48,0.00483,0.001146,-10.6,0.0139,2.95,0.06,0.18,0.00151,42.86097581,48.62668694,29.48162948,33.00615294,33.02180685,54.0436457,37.5528169,0.249085857,27181.77143,3.7948,1570.588571,62.56857143,22.07857143,0.494412857,0.255266071,27451.25714,3.943835714,1613.383571,64.13428571,22.71071429,0.509965
2023-10-15,0.247053,26857.3,3.734,1555.07,61.64,22.0,0.48667,0.248403,27292.1,3.773,1566.52,62.18,22.15,0.49,0.245325,26820.1,3.7079,1550.0,61.4,21.64,0.48533,0.247417,27170.1,3.7519,1558.04,61.65,21.93,0.48756,0.247018,27040.6,3.7377,1557.87,61.7,21.89,0.48814,1147469.217,1026.085452,124620.493,4217.822519,9715.122411,114116.5581,2169323.907,860,13714,3222,3166,1460,2445,1891,0.003078,472.0,0.0651,16.52,0.78,0.51,0.00467,0.000364,312.8,0.0179,3.03,0.02,-0.07,0.00084,24.31449739,38.45847327,16.70381539,18.85225539,19.70121382,31.90298507,32.6497674,0.247769714,27072.54286,3.757728571,1559.788571,62.03142857,21.89285714,0.490082857,0.253923857,27393.32857,3.907557143,1600.845714,63.67071429,22.57214286,0.507354286
2023-10-16,0.247399,27170.1,3.7518,1558.03,61.6,21.92,0.48755,0.259711,30000.0,3.8994,1669.98,66.3,24.82,0.51056,0.247275,27119.9,3.739,1555.65,61.58,21.92,0.48508,0.25149,28516.8,3.776,1600.25,63.23,23.97,0.49804,0.252489,28269.2,3.7898,1596.2,63.87,23.4,0.49567,6032177.573,7787.355596,546627.3701,29738.75507,30839.82379,668929.4125,12800000.0,2459,55432,4970,10448,4309,10729,5989,0.012436,2880.1,0.1604,114.33,4.72,2.9,0.02548,0.004073,1346.7,0.0241,42.21,1.58,2.04,0.01048,37.96071314,61.59729674,23.4121465,37.61145743,36.31889764,54.42670537,43.12349832,0.247792143,27205.5,3.743385714,1562.668571,62.05142857,22.16142857,0.489418571,0.253336357,27465.89286,3.882978571,1596.36,63.47214286,22.61571429,0.506332143
2023-10-17,0.25149,28516.8,3.7773,1600.17,63.24,23.97,0.49797,0.252019,28606.3,3.7789,1601.28,63.35,24.55,0.49801,0.244994,28100.0,3.6388,1553.25,61.47,23.5,0.48474,0.246521,28415.8,3.674,1565.56,62.13,23.96,0.49149,0.248747,28417.5,3.7096,1575.13,62.49,24.01,0.49099,4350978.063,2328.476528,384040.9839,11292.96826,11106.52094,503982.3693,4564477.531,1440,22037,4073,4888,2547,8750,2785,0.007025,506.3,0.1401,48.03,1.88,1.05,0.01327,-0.004969,-101.0,-0.102,-34.69,-1.1,-0.01,-0.00655,30.69015764,61.2018511,21.5474328,33.79298121,34.26183844,52.7027027,21.61936561,0.247422286,27351.0,3.7238,1562.407143,61.84142857,22.42571429,0.488682857,0.252295143,27536.43571,3.8544,1589.828571,63.23,22.64142857,0.502932143
2023-10-18,0.246526,28415.8,3.6706,1565.95,62.1,23.94,0.49126,0.248371,28980.6,3.723,1585.68,62.81,24.43,0.49264,0.2424,28170.0,3.6309,1556.19,60.05,23.37,0.48601,0.243026,28335.1,3.6535,1563.75,60.22,23.41,0.48796,0.245069,28454.5,3.6696,1568.36,61.36,23.86,0.48975,2045405.885,2035.026468,201709.7697,11400.2349,13007.6204,337591.4674,7779151.004,1191,24331,3492,5134,2837,4269,3274,0.005971,810.6,0.0921,29.49,2.76,1.06,0.00663,-0.003495,-80.7,-0.0205,-1.81,-1.91,-0.55,-0.00353,29.56987875,56.49850623,21.66142408,34.71468628,31.86528497,51.92307692,22.42424242,0.246741143,27560.55714,3.711842857,1562.005714,61.65428571,22.62571429,0.48855,0.251151786,27574.65714,3.826085714,1583.832143,62.93,22.66,0.499747143
