Timestamp,Open,High,Low,Close,VWAP,Volume,Count,Crypto,Volatility,Price_Change,RSI,MA_7,MA_14,Close_Lag_1,Close_Lag_2,Close_Lag_3,Rolling_Std_7,Rolling_Std_14,EMA_7,EMA_14,MACD,Day_of_Week,Month,Week_of_Year
2023-08-03 00:00:00,6.88251,6.93788,6.51,6.58463,6.62809,504571.5461,3567,Chainlink,0.42788,-0.29422,23.01897355,6.904867143,7.186475714,6.87885,6.8543,6.94448,0.203491894901191,0.361534327228875,6.90901549711957,7.139282903,-0.230267406,2,3,10
2023-09-03 00:00:00,6.58463,6.68523,6.03,6.16321,6.34526,258478.1468,3940,Chainlink,0.65523,-0.42142,19.69941176,6.74623,7.059980714,6.58463,6.87885,6.8543,0.284702557124686,0.388611824762969,6.72256412283968,7.00913984923429,-0.286575726,3,3,10
2023-10-03 00:00:00,6.16129,6.28642,5.90149,6.22453,6.13083,204887.9778,2561,Chainlink,0.38493,0.06132,25.3441608,6.642712857,6.971453571,6.16321,6.58463,6.87885,0.327189304975695,0.428624742844568,6.59805559212976,6.90452520266972,-0.306469611,4,3,10
2023-11-03 00:00:00,6.23853,6.44625,5.98125,6.21262,6.17464,235727.1321,3226,Chainlink,0.465,-0.01191,26.11406738,6.551802857,6.888219286,6.22453,6.16321,6.58463,0.348064710732279,0.455900432254917,6.50169669409732,6.81227117564709,-0.310574482,5,3,10
2023-12-03 00:00:00,6.21171,6.61008,6.11786,6.60363,6.30507,261725.9551,2909,Chainlink,0.49222,0.39101,33.65861021,6.50311,6.824799286,6.21262,6.22453,6.16321,0.305174270158329,0.42631783734429,6.52718002057299,6.78445235222748,-0.257272332,6,3,10
13/03/2023,6.61234,6.91794,6.411,6.79078,6.67461,238716.4141,3335,Chainlink,0.50694,0.18715,40.84785422,6.494035714,6.789541429,6.60363,6.21262,6.22453,0.293720736179635,0.405276708508325,6.59308001542974,6.78529603859715,-0.192216023,0,3,11
14/03/2023,6.79372,7.22201,6.65449,6.98836,6.93524,299120.0565,5066,Chainlink,0.56752,0.19758,46.37660465,6.50968,6.775041429,6.79078,6.60363,6.21262,0.319424608841172,0.393247514146521,6.6919000115723,6.81237123345086,-0.120471222,1,3,11
15/03/2023,6.99012,7.1327,6.45,6.56755,6.6322,399077.5702,5341,Chainlink,0.6827,-0.42081,33.23229272,6.50724,6.706053571,6.98836,6.79078,6.60363,0.318821330214906,0.329534830413259,6.66081250867923,6.77972840232408,-0.118915894,2,3,11
16/03/2023,6.56153,6.68502,6.47616,6.6739,6.58977,102986.0911,2406,Chainlink,0.20886,0.10635,39.00178606,6.580195714,6.663212857,6.56755,6.98836,6.79078,0.283444117,0.286203602203548,6.66408438150942,6.76561794868087,-0.101533567,3,3,11
17/03/2023,6.67174,7.26885,6.62468,7.22609,7.04972,254196.4951,3810,Chainlink,0.64417,0.55219,54.68700285,6.723275714,6.682994286,6.6739,6.56755,6.98836,0.323888233750327,0.315552614696439,6.80458578613206,6.827014222,-0.022428436,4,3,11
18/03/2023,7.21621,7.31085,6.86954,6.93411,7.16146,262018.4675,3180,Chainlink,0.44131,-0.29198,51.35276019,6.826345714,6.689074286,7.22609,6.6739,6.56755,0.23760590304516,0.319788617628639,6.83696683959905,6.84129365923141,-0.00432682,5,3,11
19/03/2023,6.93615,7.29373,6.93615,7.08209,7.12501,137585.4843,2500,Chainlink,0.35758,0.14798,52.15106373,6.894697143,6.698903571,6.93411,7.22609,6.6739,0.231602683038166,0.330188587642489,6.89824762969928,6.87339983800055,0.0248477916987326,6,3,11
20/03/2023,7.09718,7.461,6.93843,7.05558,7.22447,550583.1542,7224,Chainlink,0.52257,-0.02651,53.21022782,6.932525714,6.713280714,7.08209,6.93411,7.22609,0.233418912462635,0.341658256797509,6.93758072227446,6.89769052626714,0.039890196,0,3,12
21/03/2023,7.055,7.47107,6.85604,7.40436,7.17583,281891.8786,3610,Chainlink,0.61503,0.34878,57.59580945,6.991954286,6.750817143,7.05558,7.08209,6.93411,0.294871206962021,0.38709433951366,7.054275542,6.96524645609819,0.089029086,1,3,12
22/03/2023,7.39471,7.72,7.02689,7.1807,7.42235,465604.072,5369,Chainlink,0.69311,-0.22366,58.79509539,7.079547143,6.793393571,7.40436,7.05558,7.08209,0.23219695617545,0.399975858167757,7.08588165627938,6.9939735952851,0.091908061,2,3,12
23/03/2023,7.1807,7.64216,7.10596,7.63215,7.39901,213735.815,3162,Chainlink,0.5362,0.45145,71.48402307,7.21644,6.898317857,7.1807,7.40436,7.05558,0.235632231666214,0.414357933808971,7.222448742,7.07906378258042,0.143384959629117,3,3,12
24/03/2023,7.61579,7.65346,7.12238,7.20359,7.30599,197341.1612,2837,Chainlink,0.53108,-0.42856,62.93027851,7.213225714,6.968250714,7.63215,7.1807,7.40436,0.235632117990252,0.372386792987826,7.21773405665715,7.09566727823636,0.122066778420789,4,3,12
25/03/2023,7.20358,7.25393,6.97486,7.08448,7.10032,129734.6346,1570,Chainlink,0.27907,-0.11911,61.19744575,7.234707143,7.030526429,7.20359,7.63215,7.1807,0.211571376743508,0.302676620138674,7.18442054249286,7.09417564113818,0.090244901,5,3,12
26/03/2023,7.09,7.29,7.06752,7.26102,7.19899,137067.1711,1626,Chainlink,0.22248,0.17654,58.93520721,7.260268571,7.077482857,7.08448,7.20359,7.63215,0.20058304700951,0.281614686582395,7.203570407,7.11642155565309,0.087148851,6,3,12
27/03/2023,7.26101,7.26434,6.766,6.86596,6.94044,169306.1218,2321,Chainlink,0.49834,-0.39506,50.9671792,7.23318,7.082852857,7.26102,7.08448,7.20359,0.241470031197801,0.276395547983419,7.11916780515223,7.08302668156601,0.036141124,0,3,13
28/03/2023,6.87469,7.04451,6.74121,6.94634,6.86864,263536.3709,2676,Chainlink,0.3033,0.08038,49.44261095,7.167748571,7.079851429,6.86596,7.26102,7.08448,0.249283087434653,0.277725546091187,7.07596085386417,7.06480179069054,0.011159063,1,3,13
29/03/2023,6.94619,7.49073,6.93643,7.38532,7.28324,183520.5398,3154,Chainlink,0.5543,0.43898,60.79555805,7.19698,7.138263571,6.94634,6.86596,7.26102,0.262691389974371,0.245857967553097,7.15330064039813,7.1075375519318,0.045763088,2,3,13
30/03/2023,7.40144,7.55345,7.13787,7.23245,7.34622,179947.1309,2840,Chainlink,0.41558,-0.15287,57.28407298,7.13988,7.17816,7.38532,6.94634,6.86596,0.183985017596545,0.206947267419279,7.17308798,7.12419254500756,0.048895435,3,3,13
31/03/2023,7.24301,7.66963,7.23057,7.59166,7.51855,219283.1112,2622,Chainlink,0.43906,0.35921,55.02009025,7.195318571,7.204272143,7.23245,7.38532,6.94634,0.252201995130133,0.234667092910475,7.27773098522395,7.18652153900655,0.091209446,4,3,13
2023-01-04 00:00:00,7.59025,7.62927,7.44258,7.55151,7.53982,93803.99175,1222,Chainlink,0.18669,-0.04015,59.10823665,7.262037143,7.248372143,7.59166,7.23245,7.38532,0.278406970860662,0.237980539675588,7.34617573891796,7.23518666713901,0.110989071778946,5,4,13
2023-02-04 00:00:00,7.55067,7.55067,7.20254,7.25393,7.38016,90198.1341,1547,Chainlink,0.34813,-0.29758,52.42791423,7.261024286,7.260646429,7.55151,7.59166,7.23245,0.278424184345706,0.233126494207859,7.32311430418847,7.23768577818714,0.085428526,6,4,13
2023-03-04 00:00:00,7.258,7.43604,7.02892,7.23527,7.253,186487.5489,2915,Chainlink,0.40712,-0.01866,52.54447053,7.313782857,7.273481429,7.25393,7.55151,7.59166,0.219933089803413,0.225799249125175,7.30115322814135,7.23736367442886,0.063789554,0,4,14
2023-04-04 00:00:00,7.24256,7.47086,7.20015,7.36796,7.3508,122607.764,1733,Chainlink,0.27071,0.13269,49.45096383,7.374014286,7.270881429,7.23527,7.25393,7.55151,0.148744478088782,0.224381418360551,7.31785492110601,7.25477651783834,0.063078403,1,4,14
2023-05-04 00:00:00,7.37466,7.6,7.2214,7.32291,7.39202,127414.2545,2193,Chainlink,0.3786,-0.04505,52.26716917,7.365098571,7.281039286,7.36796,7.23527,7.25393,0.149820402307625,0.223200669473223,7.31911869082951,7.26386098212656,0.055257709,2,4,14
2023-06-04 00:00:00,7.32438,7.32438,7.11817,7.19559,7.21541,101414.894,1567,Chainlink,0.20621,-0.12732,42.23799499,7.359832857,7.249856429,7.32291,7.36796,7.23527,0.155788497512308,0.199624775655461,7.28823651812213,7.25475818450969,0.033478334,3,4,14
2023-07-04 00:00:00,7.19418,7.30172,7.11641,7.2758,7.18965,88036.53261,1452,Chainlink,0.18531,0.08021,51.46541332,7.31471,7.255014286,7.19559,7.32291,7.36796,0.118803427980845,0.199269956310304,7.2851273885916,7.25756376,0.0275636286832003,4,4,14
2023-08-04 00:00:00,7.2758,7.29647,7.08688,7.14,7.18037,71745.92207,1299,Chainlink,0.20959,-0.1358,51.11912921,7.255922857,7.25898,7.2758,7.19559,7.32291,0.076314452,0.196142975363926,7.2488455414437,7.24188859192061,0.00695695,5,4,14
2023-09-04 00:00:00,7.13666,7.25047,7.05871,7.21256,7.16187,58479.19275,845,Chainlink,0.19176,0.07256,48.98044199,7.250012857,7.255518571,7.14,7.2758,7.19559,0.078076077,0.196531418934912,7.23977415608277,7.23797811299786,0.001796043,6,4,14
2023-10-04 00:00:00,7.20913,7.37438,7.13754,7.33297,7.28951,96972.55257,1453,Chainlink,0.23684,0.12041,61.10939306,7.26397,7.288876429,7.21256,7.14,7.2758,0.08354257,0.161907897018741,7.26307311706208,7.25064369793148,0.0124294191305986,0,4,15
2023-11-04 00:00:00,7.34966,7.45604,7.29331,7.3093,7.37608,195319.0262,2485,Chainlink,0.16273,-0.02367,58.87363336,7.25559,7.314802143,7.33297,7.21256,7.14,0.073739953,0.128440376061211,7.27462983779656,7.25846453820728,0.0161653,1,4,15
2023-12-04 00:00:00,7.32455,7.37217,7.11032,7.2332,7.24443,124005.3362,2259,Chainlink,0.26185,-0.0761,45.47875502,7.242774286,7.303936429,7.3093,7.33297,7.21256,0.067632729,0.12845033213162,7.26427237834742,7.25509593311298,0.009176445,2,4,15
13/04/2023,7.22007,7.555,7.18329,7.46767,7.37435,375161.7964,4191,Chainlink,0.37171,0.23447,56.66768714,7.281642857,7.320737857,7.2332,7.3093,7.33297,0.104260475527128,0.133658486344774,7.31512178376056,7.283439142,0.0316826417293167,3,4,15
14/04/2023,7.47178,7.90957,7.47178,7.74856,7.73678,310500.4774,4934,Chainlink,0.43779,0.28089,54.65423954,7.34918,7.331945,7.46767,7.2332,7.3093,0.204642004567324,0.161748679782978,7.42348133782042,7.34545525642708,0.078026081,4,4,15
15/04/2023,7.7365,8.08382,7.62205,8.01071,7.90239,183662.453,2894,Chainlink,0.46177,0.26215,62.03631865,7.473567143,7.364745,7.74856,7.46767,7.2332,0.299118326515011,0.238192817231685,7.57028850336531,7.43415588890347,0.136132614461846,5,4,15
16/04/2023,8.01071,8.1875,7.90387,8.14586,8.03516,183649.3908,2906,Chainlink,0.28363,0.13515,75.55482973,7.606895714,7.428454286,8.01071,7.74856,7.46767,0.364291101769681,0.313614424234456,7.71418137752398,7.529049770383,0.185131607140979,6,4,15
17/04/2023,8.13003,8.29512,7.8747,8.16172,8.12094,372028.693,5304,Chainlink,0.42042,0.01586,76.58652494,7.725288571,7.494629286,8.14586,8.01071,7.74856,0.393896063212469,0.363492958654986,7.82606603314299,7.6134058009986,0.212660232144382,0,4,16
18/04/2023,8.17008,8.79209,8.03813,8.57692,8.54549,385320.1836,6721,Chainlink,0.75396,0.4152,79.85322297,7.906377143,7.580983571,8.16172,8.14586,8.01071,0.457092761435944,0.461482719729935,8.01377952485724,7.74187436086546,0.271905163991782,1,4,16
19/04/2023,8.57432,8.59672,7.64,7.76712,8.03584,388225.5183,7590,Chainlink,0.95672,-0.8098,57.96192272,7.982651429,7.612712857,8.57692,8.16172,8.14586,0.360347858530632,0.457628690911149,7.95211464364293,7.745240446,0.206874197559532,2,4,16
20/04/2023,7.74769,7.9807,7.46334,7.51159,7.68553,347738.4858,4695,Chainlink,0.51736,-0.25553,55.41503873,7.988925714,7.635284286,7.76712,8.57692,8.16172,0.350124003264412,0.443032732472167,7.841983483,7.71408705327228,0.127896429459918,3,4,16
21/04/2023,7.51513,7.60688,7.01666,7.11328,7.28364,216837.6805,3666,Chainlink,0.59022,-0.39831,47.48879755,7.898171429,7.623675714,7.51159,7.76712,8.57692,0.480771301085675,0.455140462185772,7.659807612,7.63397944616931,0.0258281658798393,4,4,16
22/04/2023,7.11554,7.24249,7.08171,7.17675,7.15083,109353.2906,2053,Chainlink,0.16078,0.06347,50.58083115,7.779034286,7.626300714,7.11328,7.51159,7.76712,0.547003138255988,0.452232994143235,7.53904320903686,7.5730155200134,-0.033972311,5,4,16
23/04/2023,7.16831,7.16831,6.87383,7.08498,7.00672,132570.219,2652,Chainlink,0.29448,-0.09177,47.99577728,7.62748,7.617187857,7.17675,7.11328,7.51159,0.574694692249716,0.462383038985218,7.42552740677764,7.507944117,-0.082416711,6,4,16
24/04/2023,7.08111,7.2643,6.9951,7.06968,7.14143,130840.8771,2407,Chainlink,0.2692,-0.0153,45.72257584,7.471474286,7.598381429,7.08498,7.17675,7.11328,0.553324485567527,0.479856428077222,7.33656555508323,7.44950890169895,-0.112943347,0,4,17
25/04/2023,7.06597,7.29334,6.95732,7.27458,7.10042,127949.3222,2252,Chainlink,0.33602,0.2049,49.46730492,7.285425714,7.595901429,7.06968,7.08498,7.17675,0.261873555356849,0.481552112170906,7.32106916631242,7.42618504813909,-0.105115882,1,4,17
26/04/2023,7.25536,7.50099,6.70626,7.00498,7.09036,305684.1054,3849,Chainlink,0.79473,-0.2696,46.69476306,7.176548571,7.5796,7.27458,7.06968,7.08498,0.17083488231121,0.498344735020923,7.242046875,7.37002437505388,-0.1279775,2,4,17
27/04/2023,7.00302,7.23213,6.98273,7.17459,7.13461,144782.4291,2249,Chainlink,0.2494,0.16961,45.67414702,7.128405714,7.558665714,7.00498,7.27458,7.06968,0.088161099,0.509440607902645,7.22518265605073,7.34396645838003,-0.118783802,3,4,17
28/04/2023,7.16498,7.18406,6.95596,7.05215,7.08736,316925.054,2832,Chainlink,0.2281,-0.12244,39.2166214,7.119672857,7.508922143,7.17459,7.00498,7.27458,0.092813957,0.523284224668927,7.18192449203805,7.30505759726269,-0.123133105,4,4,17
29/04/2023,7.03313,7.21836,7.00191,7.18657,7.15751,86930.38396,1545,Chainlink,0.21645,0.13442,36.71324838,7.121075714,7.450055,7.05215,7.17459,7.00498,0.09388844,0.508644353653752,7.18308586902854,7.289259250961,-0.106173382,5,4,17
30/04/2023,7.18658,7.30629,7.02712,7.02712,7.19557,117757.5665,1635,Chainlink,0.27917,-0.15945,32.10393965,7.11281,7.370145,7.18657,7.05215,7.17459,0.099947283,0.477870188629471,7.1440944017714,7.254307351,-0.110212949,6,4,17
2023-01-05 00:00:00,7.01965,7.07865,6.78578,6.89995,6.92655,212651.0008,2511,Chainlink,0.29287,-0.12717,30.51001399,7.088562857,7.280018571,7.02712,7.18657,7.05215,0.128627674279199,0.434073058098554,7.08305830132855,7.20705970405515,-0.124001403,0,5,18
2023-02-05 00:00:00,6.89142,7.01164,6.81562,6.98991,6.89767,131784.4344,1632,Chainlink,0.19602,0.08996,22.74798831,7.047895714,7.166660714,6.89995,7.02712,7.18657,0.102326083976201,0.227319171057388,7.05977122599641,7.17810641018113,-0.118335184,1,5,18
